gold_left,sum_unit_tier,mean_unit_rarity,placement
0,16,3.555555555555556,4
0,14,3.0,8
51,16,1.5,7
3,18,3.2,6
2,17,4.0,5
7,17,2.888888888888889,2
2,15,4.555555555555555,1
1,19,4.909090909090909,3
1,13,4.0,8
3,17,3.6666666666666665,2
2,17,2.7777777777777777,1
2,18,3.6666666666666665,3
1,16,3.111111111111111,4
9,17,3.4444444444444446,6
0,14,4.4,5
1,16,2.0,7
0,15,2.625,7
0,13,1.625,6
4,14,2.625,4
51,21,2.8,1
2,23,4.0,2
2,16,3.6,3
6,13,3.111111111111111,8
0,15,3.6,5
1,17,4.9,3
2,21,4.75,6
2,16,4.111111111111111,5
0,13,2.555555555555556,8
53,19,2.5,4
1,17,3.111111111111111,1
28,19,3.2,7
0,19,3.7777777777777777,2
0,11,4.333333333333333,4
0,12,3.6666666666666665,7
0,16,3.111111111111111,2
0,15,2.875,6
1,13,3.625,5
14,16,3.4444444444444446,1
1,10,2.25,8
1,15,4.0,3
4,18,1.5555555555555556,1
39,18,3.2,2
1,16,0.8571428571428571,8
1,15,2.375,6
4,17,2.9,4
43,14,3.125,7
1,15,2.0,5
56,16,2.75,3
3,12,4.222222222222222,4
7,8,2.375,8
30,17,2.7777777777777777,2
41,20,3.8,1
1,14,2.75,5
7,10,2.4285714285714284,6
20,13,3.125,7
1,16,3.2222222222222223,3
1,16,2.5,5
2,16,3.0,4
65,17,3.5,1
1,15,2.625,7
0,20,4.636363636363637,2
31,13,4.888888888888889,3
50,14,3.0,6
3,11,2.375,8
9,14,3.75,7
1,16,4.666666666666667,3
11,22,2.6666666666666665,1
1,15,3.0,5
5,15,3.7,8
1,19,3.6,4
0,15,2.75,2
0,13,2.888888888888889,6
52,18,1.5,3
7,16,3.333333333333333,2
9,19,4.1,1
0,13,2.333333333333333,8
1,12,3.25,7
10,21,2.0,5
7,17,4.2,4
24,15,2.875,6
50,14,3.555555555555556,7
0,16,3.25,4
0,19,4.25,2
1,15,2.111111111111111,6
1,21,4.666666666666667,3
5,21,4.2,1
1,16,3.333333333333333,5
1,13,1.0,8
6,15,3.25,4
0,14,2.625,5
1,14,2.75,6
5,19,3.555555555555556,1
1,13,2.7142857142857144,7
0,16,2.5,8
1,19,4.818181818181818,2
5,20,3.7,3
2,12,2.5,7
0,11,3.571428571428572,8
3,17,2.375,6
19,19,4.416666666666667,3
0,20,2.6666666666666665,2
3,19,3.0,1
1,17,2.555555555555556,5
0,17,3.333333333333333,4
5,21,2.3,5
1,17,3.2222222222222223,1
1,22,3.4545454545454546,2
1,17,2.6666666666666665,3
17,13,2.375,8
1,15,3.4444444444444446,6
2,19,4.090909090909091,4
1,14,2.7142857142857144,7
0,12,2.75,6
1,14,2.875,3
1,19,3.9,1
1,21,4.916666666666667,2
3,15,2.555555555555556,4
3,12,3.25,7
0,14,2.5,8
4,15,3.125,5
1,15,3.555555555555556,7
0,16,1.875,5
0,10,2.7142857142857144,8
5,18,2.2222222222222223,1
0,17,3.333333333333333,4
0,18,2.0,2
1,15,3.0,3
40,15,2.375,6
1,17,2.555555555555556,8
4,22,2.888888888888889,1
1,14,2.625,6
0,17,3.7,4
3,17,4.5,3
3,20,2.2222222222222223,2
1,15,3.9,7
1,13,3.6,5
8,19,3.6,1
0,16,0.5,8
26,16,3.4444444444444446,6
6,17,2.9,4
2,15,2.7777777777777777,5
9,19,4.7,7
10,23,3.583333333333333,3
0,21,4.090909090909091,2
1,22,1.1111111111111112,3
1,19,3.6,4
1,17,2.2222222222222223,2
6,14,3.5,7
1,12,3.5,6
4,17,1.875,5
2,20,3.727272727272727,1
14,13,3.25,8
54,16,3.8181818181818175,1
22,16,4.0,6
0,16,1.7142857142857142,4
1,16,1.375,7
0,16,1.7142857142857142,3
4,17,3.2,5
49,17,2.7777777777777777,2
1,11,2.625,8
41,16,3.125,4
13,15,1.7142857142857142,8
6,18,4.6,1
0,16,4.4,3
2,14,2.888888888888889,6
0,15,3.333333333333333,2
7,17,3.2222222222222223,5
0,14,2.375,7
19,18,1.7142857142857142,6
15,16,3.25,4
9,13,2.7142857142857144,7
9,20,3.0,8
0,11,3.142857142857143,2
10,18,3.111111111111111,3
40,17,2.0,5
0,18,3.8,1
1,14,2.75,7
1,18,1.8888888888888888,5
4,15,4.5,8
0,18,2.875,6
1,17,2.2222222222222223,1
0,18,4.0,4
0,14,2.875,3
1,19,5.545454545454546,2
19,21,2.6666666666666665,1
0,16,2.888888888888889,5
0,15,3.7,7
0,14,3.125,8
0,18,2.25,3
40,16,2.75,2
0,19,3.7,4
0,13,3.111111111111111,6
2,17,2.571428571428572,3
2,17,2.7777777777777777,1
2,12,3.2222222222222223,5
51,17,2.7777777777777777,2
19,9,2.5,8
0,17,3.5,6
0,17,2.8,7
1,15,3.555555555555556,4
0,15,2.888888888888889,3
50,17,3.4444444444444446,1
12,19,4.416666666666667,2
10,18,1.7777777777777777,4
1,14,3.111111111111111,7
0,13,2.5,8
0,17,2.0,5
0,19,2.0,6
3,14,2.75,8
69,16,2.888888888888889,4
0,17,2.8,7
40,18,4.1,1
1,13,4.0,5
1,19,2.0,2
0,13,2.555555555555556,6
16,18,2.555555555555556,3
13,16,2.5,4
1,17,3.636363636363636,5
1,19,2.7777777777777777,1
0,11,2.375,8
1,15,3.2222222222222223,3
2,13,2.6666666666666665,6
1,13,2.75,7
10,15,3.555555555555556,2
4,19,2.0,4
3,18,3.5,1
51,15,2.875,7
0,16,1.6666666666666667,6
1,15,2.7777777777777777,5
1,15,3.0,3
1,12,2.375,8
7,16,4.6,2
3,19,3.3,1
1,19,4.181818181818182,4
0,16,4.8,3
1,19,3.0,5
40,17,1.875,8
0,15,2.6666666666666665,7
1,16,2.0,6
6,19,3.8,2
1,15,2.75,7
0,15,3.1,5
0,16,4.2,6
35,16,2.555555555555556,8
6,16,2.555555555555556,4
1,20,5.090909090909091,1
1,18,2.625,2
11,16,3.4444444444444446,3
1,14,3.125,6
0,21,1.9,2
0,18,3.5454545454545454,1
11,15,3.4,8
52,17,4.0,7
4,16,2.142857142857143,5
3,17,2.9,4
1,14,5.5,3
1,18,2.2222222222222223,4
1,19,2.4444444444444446,2
1,19,2.888888888888889,3
1,15,3.2222222222222223,5
1,11,2.625,7
0,14,2.375,8
4,17,3.9,6
2,16,3.0,1
1,19,4.0,2
0,15,3.111111111111111,4
1,19,2.75,5
0,17,2.333333333333333,3
0,16,1.875,6
25,18,4.9,1
31,13,2.0,8
12,15,2.0,7
0,12,3.0,7
20,14,2.875,8
1,18,4.090909090909091,2
1,13,5.222222222222222,5
2,17,1.75,4
0,15,2.9,3
11,17,3.0,1
0,11,4.5,6
0,14,2.875,7
35,13,1.6666666666666667,8
1,17,4.0,4
54,14,2.875,5
0,13,2.5,6
2,15,4.25,2
1,19,4.181818181818182,3
18,18,2.75,1
51,17,1.375,3
10,15,2.0,7
20,16,3.4444444444444446,4
0,15,1.7142857142857142,6
1,16,2.5,2
4,21,5.333333333333333,1
2,14,2.375,8
0,16,2.0,5
11,18,3.111111111111111,1
3,20,3.8181818181818175,4
0,16,3.0,3
0,19,3.555555555555556,6
3,16,2.6666666666666665,7
9,10,2.875,8
0,18,3.0,2
0,18,2.888888888888889,5
1,13,3.4,6
1,14,5.111111111111111,3
2,14,3.6666666666666665,7
0,14,5.111111111111111,4
1,14,3.2222222222222223,2
32,18,1.1428571428571428,8
0,16,4.1,5
1,22,4.363636363636363,1
4,19,4.6,3
32,19,2.6666666666666665,2
0,12,4.0,7
0,16,0.8571428571428571,8
66,16,2.6666666666666665,5
0,21,3.5,4
1,17,3.5,1
0,16,1.875,6
0,19,2.2222222222222223,1
33,15,2.75,8
51,16,2.625,3
0,19,1.875,2
22,13,3.0,6
9,14,3.2222222222222223,7
1,16,2.0,5
2,16,2.555555555555556,4
2,18,2.6666666666666665,1
0,15,4.0,8
6,16,3.625,2
31,16,1.875,5
4,15,2.8,6
2,14,2.555555555555556,7
1,16,3.6666666666666665,4
1,15,3.555555555555556,3
1,12,2.625,8
2,15,4.285714285714286,2
13,16,4.1,4
1,18,0.8571428571428571,5
1,19,4.2,3
0,12,2.888888888888889,6
0,18,3.909090909090909,7
1,16,2.5,1
0,13,3.625,5
1,19,3.888888888888889,1
0,14,3.555555555555556,4
0,15,3.555555555555556,6
1,17,4.444444444444445,3
1,12,2.75,8
0,17,3.333333333333333,2
0,14,2.0,7
1,16,2.625,4
17,14,3.0,8
1,20,1.8888888888888888,6
0,19,2.25,2
1,16,3.111111111111111,7
0,17,4.333333333333333,5
9,18,4.1,1
6,20,3.363636363636364,3
17,17,3.6,4
7,17,3.4444444444444446,2
0,16,3.111111111111111,6
1,17,4.3,3
3,14,2.75,7
0,13,2.571428571428572,8
4,13,3.75,5
2,14,2.625,1
0,17,2.7777777777777777,1
38,14,4.0,4
1,15,3.0,6
2,12,3.375,7
12,16,2.25,5
0,11,2.25,8
12,18,3.2222222222222223,2
0,16,3.0,3
2,19,3.75,2
0,16,4.111111111111111,6
0,13,2.75,7
23,17,3.3,1
9,18,4.1,3
0,14,3.333333333333333,5
2,17,2.0,8
1,16,3.0,4
1,19,5.307692307692308,5
4,17,3.0,7
28,16,3.4444444444444446,8
41,12,3.5,6
2,22,2.2222222222222223,3
1,21,3.727272727272727,2
5,14,3.0,4
9,16,2.8,1
0,14,2.555555555555556,6
14,18,3.2222222222222223,1
47,18,2.5,3
5,18,2.555555555555556,2
1,17,1.875,5
0,15,4.222222222222222,7
1,17,3.0,4
0,14,3.6666666666666665,8
0,14,1.7777777777777777,5
0,15,4.2727272727272725,8
94,4,0.0,2
2,6,6.0,1
52,13,3.0,6
11,13,3.6666666666666665,7
2,14,5.222222222222222,3
0,19,3.9,4
4,19,3.363636363636364,3
2,12,2.375,8
1,17,2.6,1
3,14,2.6666666666666665,6
24,13,2.625,7
1,15,3.888888888888889,2
1,13,3.375,4
17,18,2.125,5
0,14,2.625,7
14,15,2.875,5
1,18,3.7,4
1,13,1.7142857142857142,6
12,20,3.2222222222222223,2
3,22,1.75,1
0,16,2.375,3
22,16,3.625,8
50,14,2.5,6
0,15,2.6666666666666665,4
6,18,4.0,1
1,10,1.5714285714285714,8
1,14,2.75,7
1,19,4.0,2
49,16,3.6666666666666665,3
0,15,3.125,5
2,15,2.7777777777777777,3
3,15,3.6,6
0,15,3.111111111111111,5
1,19,3.0,1
0,16,4.4,2
0,13,2.0,8
0,19,3.3,4
1,13,2.2222222222222223,7
1,16,3.125,5
9,18,3.111111111111111,2
52,14,3.625,3
52,16,2.25,4
0,15,2.25,7
2,22,3.0,1
11,14,3.125,6
1,16,1.625,8
0,15,3.333333333333333,5
1,18,3.7,3
0,20,4.727272727272728,2
0,16,1.5,7
1,21,1.4444444444444444,4
1,16,4.2,6
0,13,3.125,8
16,21,3.909090909090909,1
14,19,2.6666666666666665,2
5,18,3.8,5
2,18,3.333333333333333,6
39,19,4.2,1
1,14,2.333333333333333,7
1,15,3.555555555555556,3
0,12,3.0,8
0,16,3.555555555555556,4
5,18,3.8,1
4,20,2.333333333333333,2
3,18,4.2727272727272725,5
0,18,3.3,4
46,18,2.25,7
49,15,3.375,6
0,15,2.0,8
1,19,2.0,3
1,15,3.6666666666666665,6
7,19,2.5,3
4,14,3.7,5
25,17,3.333333333333333,1
49,14,2.875,4
3,13,2.375,8
32,15,2.625,7
1,22,2.0,2
10,14,2.857142857142857,5
2,17,2.6666666666666665,7
31,16,3.111111111111111,4
9,19,4.2727272727272725,3
0,19,3.1,2
1,17,3.111111111111111,1
37,14,2.375,8
2,13,4.3,6
50,18,2.555555555555556,3
3,17,2.125,5
11,20,3.3,4
3,15,2.888888888888889,1
3,14,4.0,2
0,18,3.0,6
1,13,2.625,7
1,14,2.5,8
1,14,1.7142857142857142,2
51,13,3.125,6
0,13,3.125,8
13,15,2.0,5
3,16,4.111111111111111,4
0,14,2.0,7
21,16,2.888888888888889,3
1,17,2.7777777777777777,1
23,15,2.571428571428572,8
1,21,3.363636363636364,1
0,13,3.6666666666666665,7
13,6,6.0,2
7,16,4.818181818181818,6
0,17,2.2222222222222223,3
0,17,3.2222222222222223,4
1,16,3.111111111111111,5
53,18,3.727272727272727,1
0,18,2.75,4
2,16,3.111111111111111,3
1,16,3.2222222222222223,7
0,15,2.7777777777777777,5
10,14,2.375,8
8,18,2.125,2
19,13,1.5714285714285714,6
8,17,2.333333333333333,2
4,17,4.6,5
1,15,2.7777777777777777,8
2,17,4.3,3
0,16,2.888888888888889,4
1,16,3.3,7
51,19,2.111111111111111,1
41,17,3.111111111111111,6
1,14,1.8571428571428568,6
0,17,2.111111111111111,4
8,16,1.875,7
8,17,3.2,3
2,20,3.6,1
0,13,1.4285714285714286,8
0,14,3.555555555555556,5
0,18,3.4444444444444446,2
1,14,2.333333333333333,8
45,17,2.75,5
0,14,2.75,6
2,18,4.0,1
4,16,2.25,2
54,15,3.2222222222222223,3
1,17,2.75,4
3,13,3.0,7
3,16,3.333333333333333,4
1,18,1.375,5
2,12,2.2222222222222223,8
55,13,2.875,7
1,7,6.0,2
5,17,2.7777777777777777,6
1,22,4.583333333333333,3
5,20,3.6666666666666665,1
1,13,1.625,8
6,18,3.7,3
1,14,4.555555555555555,4
1,14,2.888888888888889,6
10,15,1.75,7
1,14,4.666666666666667,1
59,19,5.2727272727272725,2
3,17,2.25,5
0,11,2.2857142857142856,8
0,14,3.7777777777777777,3
0,15,4.5,4
1,20,3.7,1
0,14,2.7777777777777777,7
6,16,2.75,6
1,18,3.4444444444444446,2
9,15,3.7777777777777777,5
1,16,2.375,4
0,11,4.333333333333333,8
4,13,3.6,7
0,18,3.9,3
1,21,3.0,1
44,11,2.5,6
0,18,2.5,5
0,18,3.2222222222222223,2
6,12,2.142857142857143,8
1,13,2.4285714285714284,6
1,16,3.111111111111111,1
6,13,3.75,5
0,16,3.4444444444444446,7
1,15,4.125,3
0,18,4.2,2
1,19,3.1,4
6,15,2.625,3
70,3,1.0,8
1,18,2.4444444444444446,2
0,14,3.555555555555556,6
42,13,2.0,7
5,18,2.888888888888889,5
0,16,2.6666666666666665,4
5,17,2.9,1
0,16,4.0,2
1,17,3.333333333333333,1
25,13,3.571428571428572,7
1,18,4.818181818181818,3
1,15,4.6,5
44,17,0.5714285714285714,6
27,17,2.625,4
3,12,2.625,8
0,23,4.75,1
20,16,4.0,5
0,22,0.6666666666666666,6
0,14,2.857142857142857,7
1,15,5.5,4
1,17,3.727272727272727,2
49,20,1.8888888888888888,3
3,17,2.125,8
12,15,2.875,5
1,19,2.6666666666666665,2
55,18,3.9,4
0,14,1.875,8
0,17,2.6666666666666665,3
0,15,2.375,6
13,13,2.0,7
1,17,3.555555555555556,1
13,22,3.9166666666666665,1
1,15,2.625,7
2,16,4.4,2
1,15,2.0,3
1,14,3.0,8
4,17,1.875,4
1,14,1.5555555555555556,6
0,16,2.2222222222222223,5
1,18,4.1,1
40,16,2.888888888888889,5
18,16,2.75,7
0,15,3.555555555555556,3
34,19,3.111111111111111,4
28,19,3.7,2
1,13,3.111111111111111,8
1,16,3.0,6
0,14,4.2,6
4,19,3.0,1
14,14,5.1,4
0,19,4.363636363636363,3
1,14,2.625,7
1,15,3.0,8
1,17,2.7777777777777777,2
1,14,3.0,5
3,17,2.111111111111111,5
1,16,3.2222222222222223,2
1,17,3.333333333333333,3
0,14,1.1428571428571428,7
1,19,3.7,4
26,15,2.7777777777777777,1
1,12,4.7,8
0,13,2.7777777777777777,6
0,12,3.125,8
8,15,4.3,4
1,15,2.6666666666666665,6
2,14,2.555555555555556,7
6,18,3.909090909090909,2
1,16,3.111111111111111,5
2,18,1.8888888888888888,1
14,17,4.4,3
1,18,3.5454545454545454,4
0,17,3.0,3
10,18,3.0,1
0,12,3.571428571428572,8
48,15,3.111111111111111,6
0,14,4.444444444444445,5
1,18,2.555555555555556,2
45,16,0.8571428571428571,7
3,13,1.7142857142857142,7
1,15,2.0,8
0,17,1.75,6
0,19,3.4,2
1,16,4.8,4
0,14,3.111111111111111,5
1,20,3.272727272727273,3
6,15,3.555555555555556,1
0,17,3.7,3
4,16,3.0,6
0,23,3.333333333333333,2
2,17,3.727272727272727,1
1,17,2.5,8
1,21,4.0,4
0,19,2.833333333333333,5
0,18,1.4444444444444444,7
3,20,2.909090909090909,7
0,15,1.1428571428571428,6
0,12,3.0,8
9,17,3.75,2
0,17,2.7,1
0,15,3.7777777777777777,3
0,16,2.875,4
1,16,2.0,5
0,14,4.222222222222222,5
0,14,2.555555555555556,8
1,20,4.2727272727272725,3
3,16,0.8333333333333334,7
44,19,0.8571428571428571,6
4,18,2.2222222222222223,4
6,16,3.555555555555556,1
3,15,2.5,2
0,15,3.125,7
52,17,2.75,2
0,18,4.2,3
12,16,1.1428571428571428,6
4,17,2.7777777777777777,1
5,15,3.0,8
0,15,2.375,4
0,16,3.6666666666666665,5
5,14,3.6666666666666665,8
0,14,3.333333333333333,5
1,18,3.0,1
0,15,2.375,6
0,17,2.555555555555556,2
0,15,3.4444444444444446,7
31,17,1.8888888888888888,4
0,15,3.333333333333333,3
4,15,5.5,2
1,17,3.6,5
1,14,2.0,8
1,17,4.1,6
3,18,2.9,3
49,17,1.75,7
4,18,2.6666666666666665,4
1,17,4.0,1
0,16,2.6,8
1,20,3.9,4
0,17,2.6,7
2,15,2.555555555555556,6
1,19,3.6,2
5,18,3.7,1
0,21,2.7777777777777777,3
0,19,3.2,5
0,12,2.571428571428572,8
2,18,3.909090909090909,2
0,14,3.555555555555556,4
0,17,1.125,7
0,21,4.181818181818182,3
1,18,2.9,1
55,14,2.0,6
50,16,2.555555555555556,5
4,15,3.0,4
4,22,4.181818181818182,1
21,18,2.75,2
2,18,4.090909090909091,5
3,20,1.3333333333333333,3
50,16,3.125,6
3,14,3.0,8
0,14,1.625,7
1,14,3.4444444444444446,7
1,17,3.4444444444444446,2
5,16,2.555555555555556,8
0,13,3.0,6
0,16,3.3,4
0,15,4.0,5
2,17,2.0,1
1,18,3.0,3
0,16,2.333333333333333,8
23,18,4.2,6
3,15,2.75,5
1,21,2.9,1
13,20,4.090909090909091,4
1,20,3.8181818181818175,3
4,12,3.25,7
1,17,4.5,2
2,21,3.363636363636364,1
1,18,2.7,2
1,17,3.8,4
0,14,4.5,6
0,17,1.75,8
1,13,3.555555555555556,7
0,17,3.5,5
7,18,2.333333333333333,3
2,15,2.5,4
0,10,3.2857142857142856,7
4,22,1.6666666666666667,1
5,14,4.333333333333333,5
1,19,3.1,3
3,19,3.1,2
1,13,3.4444444444444446,8
2,14,3.333333333333333,6
1,22,3.9166666666666665,1
0,19,1.8888888888888888,7
0,13,3.75,2
1,18,3.1,5
20,13,2.75,8
0,16,2.555555555555556,6
2,19,3.2,3
0,18,1.75,4
47,13,2.25,7
1,19,4.181818181818182,2
0,14,2.125,5
0,15,2.7777777777777777,3
50,14,3.6666666666666665,8
3,16,3.555555555555556,4
2,18,3.4444444444444446,1
1,14,3.0,6
0,15,2.2222222222222223,5
1,13,4.125,3
15,20,3.0,4
29,17,2.888888888888889,2
3,16,2.111111111111111,8
0,16,1.25,6
0,16,2.6,7
1,16,3.2222222222222223,1
18,14,2.2857142857142856,6
11,18,3.111111111111111,5
0,21,2.111111111111111,2
1,21,3.2,1
1,18,3.0,3
0,14,2.888888888888889,7
1,15,3.2222222222222223,4
1,15,1.0,8
1,17,3.5,3
1,12,1.5714285714285714,7
0,15,3.5,5
4,18,3.8181818181818175,2
1,17,3.5,1
14,15,3.333333333333333,8
1,17,3.7,4
0,13,2.625,6
11,18,3.5454545454545454,7
1,19,3.75,3
0,11,3.125,8
0,15,3.7,5
1,14,2.6,6
0,22,3.5454545454545454,1
1,22,3.333333333333333,2
1,20,3.8333333333333335,4
2,18,1.75,5
3,17,4.1,2
1,15,2.6666666666666665,7
30,12,4.0,8
23,15,4.0,4
27,16,4.2,3
12,20,5.090909090909091,1
1,15,2.0,6
3,23,3.9166666666666665,2
1,20,5.545454545454546,3
13,15,2.142857142857143,5
0,14,3.333333333333333,6
54,22,3.4,1
2,18,2.4545454545454546,4
3,13,2.75,8
42,14,3.333333333333333,7
11,13,2.857142857142857,8
1,16,3.7,5
2,19,3.111111111111111,1
12,15,2.875,7
46,16,3.4444444444444446,2
1,19,4.416666666666667,4
0,15,3.555555555555556,3
4,18,2.4,6
7,18,3.4444444444444446,2
31,20,2.25,3
1,18,3.1,6
1,13,3.25,8
16,21,3.9,1
0,15,4.4,4
0,17,3.4,5
49,16,2.25,7
3,16,3.0,4
0,15,3.4545454545454546,7
3,10,3.25,8
0,17,2.4444444444444446,6
12,17,3.7,2
4,16,2.555555555555556,1
1,16,3.5,5
3,14,3.111111111111111,3
1,19,2.8,2
6,16,4.444444444444445,4
3,15,3.333333333333333,7
7,14,3.333333333333333,5
10,18,2.75,3
14,23,4.333333333333333,1
4,15,2.6666666666666665,6
0,13,3.25,8
1,15,3.6666666666666665,7
33,14,2.571428571428572,6
44,18,3.333333333333333,5
29,15,2.0,8
0,14,3.25,4
1,14,3.555555555555556,2
1,15,3.333333333333333,1
2,17,1.125,3
11,14,4.444444444444445,4
1,15,2.375,8
1,16,2.0,3
2,17,2.888888888888889,6
13,13,2.6666666666666665,7
3,15,3.0,5
2,19,5.0,1
35,17,2.75,2
4,16,1.625,6
6,18,2.888888888888889,2
9,17,3.333333333333333,1
0,15,3.4,8
1,14,3.555555555555556,5
0,16,2.6666666666666665,4
1,15,4.5,3
1,17,4.75,7
9,18,1.1428571428571428,7
50,19,4.818181818181818,4
0,14,3.5,8
2,15,4.222222222222222,5
0,20,3.363636363636364,2
1,13,2.125,6
1,20,2.6,1
2,16,3.7777777777777777,3
0,15,3.375,6
6,17,3.555555555555556,1
3,16,3.4444444444444446,4
1,12,4.5,5
0,19,2.6666666666666665,2
7,16,3.0,3
0,14,2.375,8
21,15,3.0,7
21,14,3.0,4
35,17,0.8571428571428571,6
0,15,2.6666666666666665,7
67,14,3.333333333333333,8
1,13,3.875,5
1,18,3.7,1
1,19,2.0,2
0,15,2.555555555555556,3
2,15,3.2222222222222223,7
1,17,3.8,2
58,21,3.0,3
2,17,3.2,4
2,14,2.0,5
9,19,3.4,1
1,14,1.75,8
0,17,2.0,6
34,14,1.5714285714285714,5
7,21,3.8181818181818175,1
0,15,3.555555555555556,3
1,15,4.090909090909091,4
0,16,3.6666666666666665,6
0,11,3.2222222222222223,7
4,19,2.333333333333333,2
1,15,1.7142857142857142,8
0,14,3.125,8
15,14,3.0,5
0,19,3.0,4
1,20,3.6,1
2,16,3.2222222222222223,3
0,12,1.6666666666666667,7
2,14,2.875,6
1,18,3.7,2
4,14,3.7777777777777777,5
0,18,4.909090909090909,3
24,17,0.8571428571428571,6
1,11,3.875,8
0,15,3.125,2
0,13,2.75,7
15,17,2.6666666666666665,4
0,16,3.1,1
0,19,3.7,2
1,11,2.875,8
0,15,2.875,5
3,15,3.6666666666666665,3
2,14,3.8,7
12,18,1.875,1
1,15,2.25,6
1,14,2.6666666666666665,4
1,15,3.333333333333333,2
3,12,3.5,8
6,15,4.0,5
0,12,2.4285714285714284,7
3,16,3.333333333333333,4
0,15,2.75,6
7,19,5.818181818181818,1
3,15,3.125,3
0,18,2.888888888888889,3
2,17,1.4444444444444444,7
10,15,4.222222222222222,4
38,19,3.8,1
0,17,2.4444444444444446,6
2,18,2.6666666666666665,2
0,19,4.181818181818182,5
1,10,2.875,8
2,17,4.0,1
10,17,1.1428571428571428,6
4,16,3.111111111111111,2
0,19,3.0,4
4,18,4.2,3
0,16,2.888888888888889,8
0,15,3.111111111111111,5
0,18,2.2,7
3,13,3.0,8
19,16,1.8571428571428568,5
1,18,2.6666666666666665,6
18,20,4.2727272727272725,1
0,17,4.2727272727272725,7
2,20,3.7,2
9,19,4.0,4
1,19,3.5,6
0,18,5.0,2
3,19,4.2727272727272725,7
3,17,3.3,5
3,21,3.8181818181818175,3
0,17,4.727272727272728,4
5,24,4.6923076923076925,1
0,11,3.25,8
0,16,4.3,5
1,11,3.333333333333333,8
0,17,2.2,3
1,15,2.0,4
2,19,3.6,1
0,13,3.4444444444444446,6
1,15,2.7777777777777777,7
0,18,2.2222222222222223,2
34,16,3.2222222222222223,1
1,17,2.5,5
0,17,1.875,7
1,11,3.25,8
0,16,3.4,6
1,17,4.4,2
13,17,4.2,4
0,19,2.6666666666666665,3
0,17,3.727272727272727,7
0,13,3.6666666666666665,5
2,19,1.6666666666666667,3
4,10,1.875,8
6,15,1.0,6
8,14,4.222222222222222,4
0,17,4.0,2
1,17,4.8,1
3,14,3.3,5
1,18,4.727272727272728,1
1,14,2.625,4
6,18,5.0,2
4,13,3.2857142857142856,6
3,15,2.0,8
15,14,2.625,3
0,17,1.1428571428571428,7
13,17,3.4,1
1,15,2.333333333333333,6
0,13,2.7,4
0,12,2.375,7
23,14,3.125,5
20,12,3.5,8
5,16,3.555555555555556,3
1,18,2.8,2
53,14,1.875,2
11,14,2.625,1
1,14,2.125,8
1,12,2.625,7
1,15,3.2,4
0,15,2.125,5
2,19,1.25,3
1,14,4.4,6
0,17,3.9,8
2,15,1.75,4
0,16,2.555555555555556,6
20,18,2.7,5
1,16,3.333333333333333,7
1,16,4.5,2
1,20,3.6,3
2,17,2.7777777777777777,1
0,18,3.9,2
2,20,3.5,1
2,16,4.444444444444445,3
11,15,2.75,5
5,19,3.2,4
10,12,3.25,8
4,12,3.375,7
12,14,3.0,6
0,13,2.4285714285714284,8
0,13,3.7777777777777777,7
33,17,3.4444444444444446,1
0,17,2.25,6
0,22,4.636363636363637,3
0,17,1.75,5
2,22,3.5,2
0,14,3.0,4
3,14,4.0,1
0,11,4.0,8
1,17,3.1,4
28,16,2.375,6
30,14,2.375,5
0,10,2.1666666666666665,7
5,15,3.2222222222222223,2
0,19,2.25,3
1,13,2.625,4
5,11,3.857142857142857,7
1,17,3.9,5
3,20,4.181818181818182,1
6,14,3.2222222222222223,8
12,18,4.1,2
4,20,3.4545454545454546,3
31,14,2.0,6
0,15,2.6666666666666665,6
0,15,2.875,4
5,16,3.333333333333333,7
13,20,2.9,2
1,12,2.75,8
5,18,2.125,1
2,18,2.888888888888889,3
0,15,2.75,5
45,17,2.375,7
6,22,2.6,1
4,20,4.090909090909091,5
1,18,2.555555555555556,2
3,15,2.0,6
0,21,3.9,3
5,18,3.7,4
0,12,1.0,8
3,19,1.5,3
0,15,1.75,8
24,14,3.5,5
2,19,3.7,2
0,15,3.0,6
1,16,3.7777777777777777,1
13,14,3.125,7
0,17,5.1,4
12,18,4.090909090909091,2
1,15,2.857142857142857,6
5,17,4.636363636363637,4
66,19,2.555555555555556,1
1,13,6.3,3
2,13,1.7142857142857142,8
0,17,3.0,5
0,12,2.7142857142857144,7
1,17,2.333333333333333,5
0,14,3.111111111111111,6
19,18,2.25,3
1,15,4.4,4
0,14,3.888888888888889,7
34,20,4.090909090909091,2
2,15,3.555555555555556,1
0,13,3.375,8
8,15,3.375,3
1,14,3.111111111111111,8
42,14,2.875,6
2,18,3.8,1
0,17,2.4,7
0,17,2.6666666666666665,2
0,14,3.5,5
0,16,4.8,4
0,22,5.0,3
0,23,3.4545454545454546,5
0,15,2.625,2
4,15,3.7777777777777777,1
0,14,3.6,8
1,19,3.363636363636364,4
2,18,4.545454545454546,6
1,14,2.5,7
0,14,3.0,8
20,20,3.1,1
1,14,3.0,3
2,17,2.888888888888889,2
0,16,2.625,7
8,17,1.375,6
1,19,2.0,4
49,21,3.6,5
0,18,2.555555555555556,4
29,12,2.875,8
4,19,4.1,1
58,19,1.125,2
2,15,3.555555555555556,6
0,15,2.888888888888889,3
1,13,4.363636363636363,7
1,15,4.111111111111111,5
50,14,2.375,7
29,17,3.4444444444444446,3
29,13,5.25,2
2,12,3.0,8
0,18,1.625,5
0,15,2.0,4
