match_id,puuid,gold_left,placement
NA1_5219439154,_0AvwKR2PzmA_QIGQbYNHyMMmXJt9JPgoYSB4T7tQ0rgxEI4LCxIr6TnQyW4veoebY-MxK25SKLCXw,0,6
NA1_5219439154,0krqJ2TDJQHIikyVxKYsdz4WxF2dm6QCcWtN89lHm4Kn7A8AE61Y1fQwlgJ6SHg6ePU9bJCjIHSV4A,1,5
NA1_5219439154,LNuc-hgT9w2OQ9uqJqcdf4g3BccC6WdmQOxLANBkdFQK5RVCRCCOaz50n1nIVVSxa68n63nVClayog,11,4
NA1_5220650735,rU8_hMjkPzZoO2s7yGqGCE3Gs5nMXKqFYaZq2PeWMgJnGTapgxAE9jL8PeFV5gfiU2RdIE1yWgj2VA,6,2
NA1_5220650735,fKqbXbKSqs1O1EV7unjFcUVaOcA2Qu94HYWzjTisVQOJuwe70SCRvq7JBYkSAsHAWRik-Emj_9acHw,0,7
NA1_5220650735,5ytZRjBw2aUE3pajodzjagTkRT90komWQW-HVLPvtZW2ghY8pq6tl1mRxU5o1QfwdV9hsg6n5fKGNA,51,1
NA1_5220650735,N6hUbf5jCA8XIDtWZcM67gJ3Wi06hzcTKTE-uFzfExvQPqW_RMCacerisSiUXQiUOJ1xikeQ-EiGcw,0,6
NA1_5220650735,YE6acGChjutWvpxDDZyJCzvka-r4FMGRC76Fc_rGLHcvAJfWUe0WugH-yL8VNzPkMFieMq6iCaCK8w,4,5
NA1_5220650735,TyayXmI2YlmDobeBBYQKvDw9LtYuyPv698AovmR9tMr_xzr-sZJ3f61tn1wqREYLgHb9t4vafR2tNg,1,8
NA1_5220650735,ozL6Em0MXqc4yvHFYB29Q17AjpTa0EvSgu4HzpRGczoz-uKjdtQOiK-u_Uk5-dX6z-lBYRkCHMK2fg,51,4
NA1_5220650735,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,38,3
NA1_5221271803,LVyL4tTKB8Bk45sUcdiRdj4ZXZahGtt9qLRfkj5jUJUT7tXMMnzsl0ux8Qae07zGe5PCPvCmuIuKOQ,16,2
NA1_5221271803,gSMWbDk78NTkzgYyw_xCjuA5ziygNPV2uJlA75D_102bH2QMsFs7STvrqg6PsUDdHoJtugR06wA2yg,0,6
NA1_5221271803,qqkEyIDjJRX1pinPbCbKwb7bT6zNYk70dqFsdGWwalLHPSl0CH-toic6-fHntYHuugu2p5Cn6amTmg,0,5
NA1_5221271803,QKAlhzpr5Q144fHURfE_ibnLsFKHzDWRPVwp9M0fQf4yNj5D-u6Q5u2o4xRB6aiH4G5Xo9Cjor3UmQ,13,8
NA1_5221271803,qfUkyZtzOE1d8fCyhJa8SmcH6apON_lMADEZb-QHn0CYMh8wqSct8ohf2c-tlyUi5KK3RKzCkidJEw,19,4
NA1_5221271803,MTwV18xc3NY7hKd2OEin4GeBtEsBd5AvXLcIznh1nCELRNbObnzurP2J2KY09tbXbPn1mqSNYXvSCg,12,1
NA1_5221271803,so7XReAKaPUbI7fjdtbXJPQ-8PsV7W7sVzGO3VfmFS0n49YwxmOYxLJLiPJRuRpANIUApZp2dpSIWQ,68,3
NA1_5221271803,kDdy8D4G9dMQ2cP0O1alWIrtPEbgeZWmrjDP2jdjrvg7TeYJvzDSgYTMhHOe5k-dNGNpGzxQ3TZVrg,1,7
NA1_5221699583,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,38,6
NA1_5221699583,vfp24jnE2u1olsCNvuCwvK-XC6N1aGWS_1SlLL_AdXTao9xmJG8w9EF1ZJnN8sEkYD5GK3K423uSQQ,14,1
NA1_5221699583,rUj2_Aqnvf5IHvSMhINPnSs03Q7R4orMT3vBpn1aGfIh_BWjJ4YkQpdh8Cmv0RqkwhBxXn7UhPMB4A,1,8
NA1_5221699583,laqmlYy6Pcg0RCLPdIrFEYIBJr5kOrl5iHHq5z9i9bBh-RGzv4Tr7t-Liq2pLUGI2wYhS9hfMQZTPg,10,3
NA1_5221699583,79ZxwalbI4SkZ-hP1aTVoreJwmO3eazXs8eFbPPksNdHNkIb972LKlkOTFyW6cf7fb1oLKjLWwgz1A,1,7
NA1_5221699583,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,2,2
NA1_5221699583,0b4NPDAG5aKVDjs82Tx8hXe7ecuIVWSdhtq8IIzQ6w1bQ4veUVj-KHkQCsokq4Gsv_QHZSk-k7ykOQ,17,5
NA1_5221699583,Oo8cihkRqtjA3UgFwU3Tpsx2hGjrEWzXHX4nmfk6uICjSwI4I8xCNHt6LAcnjugW5PNT5x7lMKDk1w,0,4
NA1_5213837152,KdUk-vi4wejxngDF_JOkoTUXkT9aDm48ckAsldxCWVs9FOFjg1A7AutjjdVgupfyNIKrJTk85qgeNA,2,1
NA1_5213837152,zdaggeXpTlbgKnBhqMRmZZFBx5RuuUOhigbNu427wmDU97WofDe2lkej6pJh3GOZRXkLFW5neYfJNQ,0,2
NA1_5213837152,V8vti_vm--ZQER--dMqDvgTblzDMq7Leyy-EqWGp8esu72S5MRJPTk0VEoh1wqk0XU3GjNqtGdBQFQ,4,7
NA1_5213837152,6WwdRw8mzoTvRyDOMr123coApbttCqFZIqy1TP8DlIweUfPOC9gtK9iPeb4qVuujToIlJ7gsI4MPOA,1,6
NA1_5213837152,sjsUVbhyuoHnc9DkYUYwGrPaYalq8z9oKeN1TW-oxBGtv2WP9sK0LFU_KXNALUjyDb9Rg9lKbFJq1Q,12,4
NA1_5213837152,6na9xZoc9HcmLezYSmal2KJSt7I1n1kT-jn7f83DQ8xARZYZVlSsYnwsKfxWQC2Byc8kndF4t5aUCg,0,5
NA1_5213837152,4TO9Eav0vwW1nkEuLfXnxfAbC77oRF5_wyuTc4yqtyhhNcAhhd9qKoRgZLLZEWyqer0YrsqAwJujdA,5,3
NA1_5213837152,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,9,8
NA1_5220105550,eOW3Povs9zAjfyvOntMgInhgha_RBeHSNEOzKGYZHPHZhHHk-Rdx0_MYrqed9zagiUh_o7Gaw-IKjQ,4,3
NA1_5220105550,3BJi2AnKmILCjkMJWp3wHK4jg58tM8Am-HAbKvre0C4F-jX0HVXrZo9mm9fBHJlgZYYke_ee1h4OYA,2,6
NA1_5220105550,_r62xFHIHPUDITs9vE8J8lZXIU-aq0sj9cpSIlMQVcTpa3-ZSx7VmLph9xigi5jmhYSXQa0qZZ8x0A,20,8
NA1_5220105550,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,1,5
NA1_5220105550,KfV_2UlBevP0axZycvVYx5vg2PY7VU8U6dlAJU3d6QO7u-BsgTsoHmc_NeRT0Tl2ZY6rNtUQgz_z_g,1,4
NA1_5220105550,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,0,7
NA1_5220105550,WmDCEVsKiYLyFEZx_dp0oShoMK8wjgl4XR5kuHmVS60R_AbEht7Iat4NVwFH7NSyXhT2Rs99GGk1og,7,1
NA1_5220105550,tBX5Gf8V8b2HVTDqUmqi4cf9p9Bq0Z7OGSRUy9CXfGxxHJ11v2Mu33c1NBzQKqXun12yD_Sf0ne6Cg,1,2
NA1_5215068329,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,0,4
NA1_5215068329,JDLPg8nfyqDzpkuXmgttAPTVrJKvi35TX37rQ4pdy6ZR9Iv8pIvyuDjrLXKN5mtR_1PpqbLtTgGHNw,0,7
NA1_5215068329,5A-4KiLAz8C0sAPkxPSHr2BLrQ3-vM3McGQD6OlhIAJrs8b9l24xMLkyWQxGQpa5PyHdlvz0vQZh9g,5,8
NA1_5215068329,rosuKc_8yil7N7g0Zw4-gLn_ZAW5Uk0BYC5xXcgTuThkfnf1GvkPJ2sWfv1SVcepz0cgwAe9Z0oU2A,63,1
NA1_5215068329,pK5nHbYPklUFIU4xgP9bk-CGsYMA3gWTcy9C1N0LdaevLTqbuGDVomuKo1AIghu5gV_DNMXxEmfABA,11,5
NA1_5215068329,eoED9x-A583Ad26UQ_-M-ZD4nCtoFno94DxoW9nI5X-6Eq0q-Au1ypdgJDvRdB2VsuPJvCSF-76EvQ,1,2
NA1_5215068329,BwTIUQ8MSKlBSUMrOkFqUmHnQw05a3N_UAFjvpUK5pP8zAo0fD31H2_5PZRPcbdWuzayGeir3wZyUQ,0,3
NA1_5215068329,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,0,6
NA1_5221152093,GBOlzY-u10caGsV_tzTfRI7UG08wt5RzWK-a50Ik-_Nf3_T1Ybf0pjB5NZZPMhk660z5aJd4bYkCBA,2,1
NA1_5221152093,u0-0595gxvRYmQ52hykVgctj4INuGisBCBcwjb0eCSKUu27sEB40tqXjnkv9PWVaDMEKYl0YtVdxGQ,1,6
NA1_5221152093,Xgm3DaC3FkL9ZkbEyu19Tq7LZN-82OK0Xa5P1GeT0FbAiE9d1azQNfEFRXUeWOeOMX7EEmlDy6BucQ,1,7
NA1_5221152093,0u2klPljAVIfQzAf4YZvQi5okrwqvNmcOvQDJj0OxzOayHCuDzMYR08zASUyj8x3fzJTMxEEsnvKmQ,19,2
NA1_5221152093,6nEjICad_Tus_4IP3J1w_HIANW2l548Inkh1-3y_Qy2GFkGza709t6Jfo4CT3muCEqm3GLLld3leKg,1,5
NA1_5221152093,vj7_ipIGYiZM0u8e1Xg0m2af-8WhA-C8mstyLJlxLEj6VFRBLCVutEtEdAPxWwc4YyuJQvWrR90AUg,1,4
NA1_5221152093,I-jJpEw-VDewL4e4upQkHaSOHsOBzw9IvFalEGz59ljOtQBj2QL7DvOvFWdoBCVs834NosUpEbTfog,0,3
NA1_5221152093,3-CeIwmwHiq0ZpbA_nainBPmclNTN6583qKm9u5QTIKhSwKYFGX-X1oQRgHt01TCZOaSYILyZT7P5w,3,8
NA1_5217799309,MICYFi9f9qBIA5Qnrai5KxN3pFe9Vmd8FlL7BHmTXjjEMGFu99RPajgk6Ut6QlnPeVGdi-yyPjDd8w,1,8
NA1_5217799309,05hwNSChcL2ZKadd8Un5WfFfPIcCsH8QAwi36Nmla4aLrfC3GA48WZqc4ySBr3dZgNQUqvpmq6CMHQ,7,5
NA1_5217799309,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,45,4
NA1_5217799309,hS1rA7BknurYR1Mjqa-ltzWK7xrdUhttj4PSzr_L2MwD84GxeiuBnGb_S58o_H96_TGDVr9McYFx6w,2,3
NA1_5217799309,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,34,1
NA1_5217799309,w_Aw8ZLfUAQcdM09SzRnmduCXdH3CJ-BUVNq5v8DfRxvpCQPAiTAlsF5YfWLYBe1ewiyJtNuUHNWfg,4,7
NA1_5217799309,bA1Y555F6I7_enr5LOwEopT7-NtrZ2zLWuVAdjslKsOoBeteiKBDQVHuJN0_fF6oKb-Qqo1xFnjgQw,1,6
NA1_5217799309,jSbQ9g_LkzRugGrU84YPNLKN-J0F0g-4ctQtT5uVUT-aqdPOBasDCzpQPHlFoTfr5gz_omvIvQVFnQ,3,2
NA1_5217816027,doewCkCVh8nWqs4BUblCF5l9_uDuXwNLxmtneyfWRxI-zEpYXw6PV1judmQ8T2m7m5JsOLx60mgHfw,4,2
NA1_5217816027,ldEqv22wC68ucVrtJMhhC-WPK26HCzNuo573ZVOABv7G02ENpIHm5n0c9rnIdbYAGCNvJNNu7YEA-g,8,8
NA1_5217816027,zdaggeXpTlbgKnBhqMRmZZFBx5RuuUOhigbNu427wmDU97WofDe2lkej6pJh3GOZRXkLFW5neYfJNQ,2,6
NA1_5217816027,M6E5cF1RIicTZgCRO0X7Jq4oWI2GIxpE2Yjvlwy0axas87ybnqhx8HhBOtqF3evUJ7zGqXmyg_IHhg,2,7
NA1_5217816027,4liSp7T2r2-jyaBKQJ5XMeZfvM-wEWraQ5nH0LyD-rSnIYvMgywdytHW1s2dQZ6Eq8va52bL-Uuuxg,3,4
NA1_5217816027,D91vlNyUFTcDgzqrj3sYOYHd3WhBG_9-u9Evi2gpYH2B0fZ_cSYJYJDUau2_15o3qstsF3NIoYVnRA,23,5
NA1_5217816027,x13WxB8tdKkMhdOCIczajll6yg-S4_D8s_e1hxhgTuZOzw5_sckW_0I5fGv8iMqkg8LHLPGcHZwEwA,78,3
NA1_5217816027,hS1rA7BknurYR1Mjqa-ltzWK7xrdUhttj4PSzr_L2MwD84GxeiuBnGb_S58o_H96_TGDVr9McYFx6w,8,1
NA1_5221131272,bJGKlmn4bsCVqJFrUtw3HbcaLQ22SlbH1bMZVSaPqVlIsRG-NdmQOhe71c5Xnp-FDnCFW3AR-oEsng,5,2
NA1_5221131272,bU5pQkFr_OcMEGlKRiKNZ5B5Jqy6_NlseC1bjGa1qD0rQAUV0-xAEsXJ78i7AXct-6NifP6Qpz2LBA,52,1
NA1_5221131272,nTBiGwQRVjlzlcUQfnAC1eccr8PeRaT4Gbiu6-Tr-TY6KfCdwvQKYFrFFlTxMg810nCW6vb0nXYSiQ,1,5
NA1_5221131272,ZMu20AGdcBisYSnVY49XgPN9YwxDHRzvyEDTxsIn6judTAHTYXh3oHowVl2vsU8LyVtSjC7yKQq9GA,23,8
NA1_5221131272,9Gf8iasA3NHd8D6iwDFGsY_q_OYMI2jgyvPSoDYKL_NkM85wcqAQwd8_mzV9PJMPGyufV00iwzjdWw,17,6
NA1_5221131272,e4eei-igeNXBh6z7I5WPGl-5B1H1PkGiyPkbX8is-KCfkNTP2gz3UztciW-b4Dvk7WoANxkncr_0AQ,0,4
NA1_5221131272,rU8_hMjkPzZoO2s7yGqGCE3Gs5nMXKqFYaZq2PeWMgJnGTapgxAE9jL8PeFV5gfiU2RdIE1yWgj2VA,1,3
NA1_5221131272,VLQao4MLf0Y2QI_buo8Ax5FUQGcMJMw0r8JWI3023ecriZgIV288G9ohQqeTp373K4akIk1W2M1I9A,2,7
NA1_5219998739,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,44,8
NA1_5219998739,7KfVILP-wpGZhFkhkPof71G4c4nSdUT1Ep6VOLvpLDYUd_CMKA0Pfwgeto0e_cXi104Ss7mfJBxRcQ,20,5
NA1_5219998739,o3jzsKHXrWpdEC3sU-FBFrzhSDmU2oqcJp8IDiZG5_46phb9lhswzi7gDXYNfyl2dP2n-O6gmKHeUw,4,1
NA1_5219998739,i6axg5j51vPz5uAscuYF3kUEnWKOql-vF-hYAQhwlcl6N2iJrnZdkesY6kBk79VAuwlLhf7ECK2hlw,3,4
NA1_5219998739,_rgjwLHAePIfd2ByRNIIKxSCSrTNFYpsNygYQXFj4pAI_l4F9FTk5daPgFPGE7vfXcfKCvXjOabD7w,6,7
NA1_5219998739,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,0,2
NA1_5219998739,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,51,6
NA1_5219998739,aQN4KjiluSy_3LjpOfxSOwGsPFsp_4V2UwapMV2ywBoaXs0kp865yOMiGTZcs86jyEzmGNFUHcaxxw,0,3
NA1_5214845710,mmFGQkvISNqvY4vYmYQvvkiu66ueF3Qs8ws1G9nJ-BB0zfSd7OUIXMyLmNNfDlUdbRn5uWzmzpkZ0w,4,8
NA1_5214845710,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,18,5
NA1_5214845710,tNsPUGXafsuNSJI9iqFp2To--5hmsHCXIoYqa3xdl3u5kZ99GeuFDTfPp_KwUZvM_DZZSRh5REhijw,3,7
NA1_5214845710,q2hJrzMuBnRfX3eDX0W4NDVK8N1wJ9zLV2nQcuqaH68TzKPGR7nW7TQ2OEE7x6PfnkDo6wGvJWH_nA,3,2
NA1_5214845710,V8pm6luudA77mFYWaKUTAqjf58ShemIzEhbCzcybwcDaRuMU4gx9DsMcaa8ERPUj6iIlGyJnaJ-QWQ,1,3
NA1_5214845710,Fmz0eFmjh6fQXMezlLRQNeuD6vHus0eGq6AzqcWb3UOKFx8h5KquwlYwpzjPS04iNQx-Yqjc8ebUoQ,34,4
NA1_5214845710,o__HwaTSoxsESTpxbecywsiLcZkCQInpzqR5bSu5-ZG2iEwHOn0UQ_w3HN3ydDbTDDQbDF5Vxw0x3A,1,1
NA1_5214845710,O61gfEMxqqPfsGpEfqve5vJALFy7BO1GJ3rR3WorNmIGIlzVeyNv8tCgZ6jonqcE5PgFiqb8WHA1Ww,0,6
NA1_5220432923,enJNkMjK0CrkUuxtwCn54wbHV4w_L0LJS0O9SZVnt728It_QPgii5dNOlqNiWQ0JfDldJ0Bu_Ct2cw,1,5
NA1_5220432923,laWPNxVILNvJg7-sJ3iSHa7DFiq_BwyFlSmYwEMDt9llA5X-Je8KFdjHcIz8C7bRHKaSn14m4uoiZQ,18,7
NA1_5220432923,VyEq5RYkIwpNVKS_lZRSG-35TVk2sQPKOa3yNOT8LHmqezD3k57d_AQvrUtDsy5XzCoi2RojZep1_g,28,8
NA1_5220432923,8tV-4UP_NjLimx0wibyO-Ku9fFkMoin6kbDz-Hs8Ga_7QYjkfD58aRWfoPsqYkBGxuS-6EkLoA7N7w,6,6
NA1_5220432923,f6Zrj7R4XoHoO0BigiOffAc17P58gP-wDyLA0TbpTKFeTYldSVKjP06BkRmAHZ2RYXrhFh7OglK5-Q,6,4
NA1_5220432923,CSZABWFZly3iWPGGobYZhYk9knB5J0-pUQbO02Zx85ShQvwlSi8lFmkjjCwfsjcbGIXkMnPu_PT1TQ,2,1
NA1_5220432923,iGzmxCCmb7V2Uief543yC0BNviWbjjvTOyqyTIJ-zvh-NZ3yjklfyEp44sqBQfLPne0wSbCeDB1j1g,1,2
NA1_5220432923,J6u9jJ5J3qIFCyo8UWf1LcLrrq2mkUgTqG_ONGzRgNg_hFjv_ql5rTxm8E6VH5bTHmP8xOKQzKU09A,0,3
NA1_5213803970,AolDRv9-sFgmhCWSegJz70LFXGco5M0FUHgHVeypyDxrZ9hFXW7v2z0dzGw3S5EollBDufPv1SpZdA,30,1
NA1_5213803970,kPS8l6kQWnq3wKdDX8r7PQ4yj3sxQbDE5yYHFJxDkhlM0sqLo6_tgd2Gof3-3P7Lt7coOMC5Ynu-aQ,0,4
NA1_5213803970,aht8iVDnh3Aywhb8neeJwrEzOsKlujbWxp9oYWbFEQwQb9d_gV8uX_xEyRIhIWC7kBnMeoahtjfk4Q,10,3
NA1_5213803970,FCVNYmfyGJb7c4xAU_CDzVjrFzXapffhOPPn6lXfE8CmttDdAATWGbQH8SDTWnU1WHEUbis2RJlzLQ,7,7
NA1_5213803970,6j2MdB573RyG-qeinJgwOgDIOxkqNzBVh6zBvVatL7mihBSRmqqSdzUxAeWPg0k7_27CrQJ8KaIu6Q,1,5
NA1_5213803970,Eto-8oL6lzOWCA_KYCgkeNoroXFb7gVHWemexkS5gktdfZq2OH16VNRxx7-ry2v3B65ZiBdesC8yhw,2,2
NA1_5213803970,86r5rgGILrc1ouF-x8vefTiZbEpRCa7fq2iNIHUnm338t5rqSAiMVLdjp6Op--WypwZ0BaxqhYbrcw,1,6
NA1_5213803970,lP0-LbywXYOn-ooFsuByq1R5hHVYL4Dji9wrRs0f-44ebDgJyZyTmmvcMF1oKw7-7FOYtZvV-TftWw,0,8
NA1_5221575342,gX6IF2UDNUE55Ri_H92GERCkgLjNAy656J8DivanygRFAQeXlNa_nRakxvQdhR60sA7jQorVpSC-lw,0,2
NA1_5221575342,wRtbo4pY_Vm-4n45qoiloc56-ConTRNz602zsb_hvLNr6hB3ARsjivQ35S6Rjx_O-ANpymJ57uygMA,0,6
NA1_5221575342,BTXIE6T5JDzawA3no7NHAhBM7G7IPdxu8f7cjM6rETqKHnsrH8ShNW3KA350g0QIPwJPYyR1B580fQ,1,5
NA1_5221575342,FTxqITdMcrQcx8_K-zFYb_Xni5aPVeHBNZmyUEcWThr8H86EodnmaIo2baQ4YvOT0uQpQs1vVzD9mg,4,8
NA1_5221575342,iEGStKP2xzznF9Yo059evLe8ke2bXUdYXlvtMtaonZqiPLsS8dKtRFs5wt-y4sOZcMSCnTziPYUjcA,1,1
NA1_5221575342,XOgJsAgzTBEvGfBIWWEimcl4qWmvATbUlfEaXSMcR9OlRq6SSmuy217Z8exlZ-Y4Zwnc-nUb9QLfbw,1,4
NA1_5221575342,OpremBESiOonuVxG4KckoFgy99ALvfae-k-H1naLDDvSP_pVT74UY_F11sCoBbNpZuH7MNO9lAAx5w,0,3
NA1_5221575342,Pc0YJkFrav8rUZnhqlx50CLDvzN3CQFjWZ0VF0bu06sllQH9J7O7y-gAbvigbIxgLrog71Xu0FZDaA,0,7
NA1_5221017960,fAs1BJT3sKfg8bwNQN1UHTiw6ALWt-_K3ETd8Sa2AYZpStLzSOaCms6Ljv6I9R41LQ9pQ9VW6lCeUg,0,8
NA1_5221017960,1uMtG6YfUaAyTUwS5F6hDksRyJNTcP_6vrMxG3sMxY4p2Ue3BZccmOptiFPsgYzOWhoL_NtIdbUz8w,4,6
NA1_5221017960,DEoivi0pUXTW62pyS3euw-8D63KSXb3jA-JwOqp9LmtDEPvq157ub-WHwAL07yNv-xYgKIvHEuJ5kw,11,2
NA1_5221017960,bY_oGkMjPoSgunm6bJHfjVFeLTxsmPRij1CmF1y0A27sRndRaV6wIQAuvvZjfx4vZEygMm9wz5SrcA,1,4
NA1_5221017960,2Q_VzOXsn7fcnwMDAip3iug7WFZcX0rMt8gqc47Uvo1HRoL-pErRIYpUXiCryrZxLI3VMKIEyKIvFw,2,5
NA1_5221017960,Hrw-tFkss6BMhJ0ltDkbvzWnT6ZyDfsDsT7p9zKK-eESzU4aR4qvdOSfUgpZkEzqT9r1VMhhotFO2w,13,1
NA1_5221017960,Q0k-1tiscbznUJ2SsaHrvlnFE2ynVY9z_iVhKRbgDDN-NQ0TJs7lQbNiSt4NHNfdW2_yKJ0CwpbaKQ,1,7
NA1_5221017960,5Emii7Y2t-195O293syBus9spsSOTwi1gr8YqcSNjA6wUgiQTzyuwfSQ-iBhDwMPyPMGI7YK0l_YEQ,11,3
NA1_5214883404,AolDRv9-sFgmhCWSegJz70LFXGco5M0FUHgHVeypyDxrZ9hFXW7v2z0dzGw3S5EollBDufPv1SpZdA,1,1
NA1_5214883404,EtivOBk2ZIonzCD5sT5AJH_MxRpX7YuORVw4prrQoyo5kh75c4luc69d8wbv79LlTl93zXK1QZUAMw,0,8
NA1_5214883404,oSTQ7bL0hN-Os6T0N9vba0VNG0KcFUfhBDdrPZrY48vGJDg6w5guPfyHBkZ387780WxeUuUAogaeZA,0,3
NA1_5214883404,UxuLI7zkRe2jmb4p0DGNpEX0yHKur9h5lUxRFlFIROwS1OQ9iSDoKfur5n5WUIxb_hdc3DQ5aF0lOw,1,5
NA1_5214883404,cnHnvaKbAz2ul3Vm8t9rOKbw0VtaneDEodFwNK5kAz0d-dJcrmUkEWceAM8w0rGl3NdjOocEIVyenw,0,6
NA1_5214883404,lFaf2PCLJyYACk0U0GFkJYDA5_Gb0c98vuA9Snezk-IHCvMxeWrN2-5i6oVlSTy16el8Y3fQhfz1Ug,1,7
NA1_5214883404,NQN8ERYmBXpoFJcTEdhVPw0ydCEvPlT_fFp0OBauJiHpG75Z4PUu1Ur3Sx99PH2aSw31I8-xNOFkHg,4,2
NA1_5214883404,TuNOFvHxNfhKK5S2rhxZzaG-f3qVqwkFT2S_nPTUhLv3VNJNO8zIpdJF-egG2jsBgAfToGzaAw7lYw,3,4
NA1_5217231431,MICYFi9f9qBIA5Qnrai5KxN3pFe9Vmd8FlL7BHmTXjjEMGFu99RPajgk6Ut6QlnPeVGdi-yyPjDd8w,1,2
NA1_5217231431,EsV-6epIwd9iNpfHw9a_9tru5ZKbwQ-ZdFG9WS0Bkhnx4rsW10zhHpsmzzwYIVoNsaeu3zNIXn1iRg,4,5
NA1_5217231431,J22DXqwL19yEo8IJP_vbPLte306VByZerztGMvZgW3kmqUL5RMJJK5YH0soKnW3ZAFkv4zuvJQuwAg,53,6
NA1_5217231431,Rid9uvSukINwGv-ucu48H4ZnkvrzIFy1Ax_kTqu3rO26n0FI4tKP_zxSOjJ_YoN5jf4fJyzeXD4T2A,2,3
NA1_5217231431,9YrzSwC2L8QjDUJ7bkdsFsEF-N42YuA5keHYZsENW32KhLLBUsMPHntREdiI6cWxkN92DeTKLBeCHw,2,7
NA1_5217231431,CE-6shTVm0CrLOKVElqqf-JyOOTQp4gEENnDzWSqE_l_4w0-gHXiQr7FKpNZyE09mCTDMeOGGnSbLQ,3,4
NA1_5217231431,S3op7cRTbSZS80OtfijO66er4dIuo0Nvn8ELisQ0LSnEiAmaYEKEodWUsuJgcnAHQHFpbR3LyjXVSA,13,8
NA1_5217231431,H0K-JKRZo1O9YjfgETnQZ3_36_dbkeF78srdPT2IChb3QK4NfE8eGuT6LXMvl7bUCjHl8DB3tyInfg,4,1
NA1_5215983346,MBHzFTz7yVF12bic1iiipkOrKf23xPIcw247L6L0kZSSNv-euepde7ZV9axfvOxchHsy42pKDiJoFg,1,4
NA1_5215983346,7lX5tvckRhHatX9W6YqbVNBUsMmOv-068mGgSPdAxd_Js1NwJ2YuS2ahOyyDKwKVOUbTGzheOZUatQ,0,6
NA1_5215983346,acuE4YlOIqXm0YPGqtryVk4IZaj8VGWYWShZvG2-8Ai5Hy0Os9yOwuSy65xLtJ4igv397orag0fzOA,2,1
NA1_5215983346,79ZxwalbI4SkZ-hP1aTVoreJwmO3eazXs8eFbPPksNdHNkIb972LKlkOTFyW6cf7fb1oLKjLWwgz1A,1,2
NA1_5215983346,KfV_2UlBevP0axZycvVYx5vg2PY7VU8U6dlAJU3d6QO7u-BsgTsoHmc_NeRT0Tl2ZY6rNtUQgz_z_g,0,7
NA1_5215983346,VyyXhA8jKQ8_mGqg7q7JOT0lUgDmffD7ZYPUnIWEFgMRDdFRmvjeoXeatXnb2QLub7nhlIPsPpQNfg,35,8
NA1_5215983346,xbDtk0jdccw3VKpYBoxgeVK8rRuGGMSHFUrgZJV51IkcclStadmS8OkoelXQ_wvWt3EkBIpPTCJOww,4,3
NA1_5215983346,UyabhFPbMMiIzyHdtJ3Q_3ybevPNWhBBmtF8kz0t_ATX6K_UzUologrPq3EQh_wNO2y4mQ3aaMw3Nw,1,5
NA1_5220062240,i6axg5j51vPz5uAscuYF3kUEnWKOql-vF-hYAQhwlcl6N2iJrnZdkesY6kBk79VAuwlLhf7ECK2hlw,14,8
NA1_5220062240,EKq6EwCbtUtvkyW8-y8Dt-rP0VJUWNKSgfB0tlZy1WdcROVjM8occ_r90LC8t5V9rZPhPuorDbb-rA,0,2
NA1_5220062240,htOc9v7vlJFdd1zXIXWzB6a4GuWzfde0gkPpQzbvYRgTldy39v6gbyxool2VHwA-U9dTRpXY4mEl0w,0,5
