match_id,puuid,trait_name,num_units,tier_current,tier_total,placement
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Bruiser,2,1,3,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Cabal,1,0,4,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Family,1,0,3,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_FormSwapper,2,1,2,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Hoverboard,1,0,3,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_JunkerKing,1,1,1,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Martialist,2,1,3,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Pugilist,2,1,4,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Scrap,6,3,4,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Squad,1,0,5,8
NA1_5216653620,_rsNCOIpopjuZxQbEHSnw32THhZ-1ZEV1ZPlMsEyBHq0IO-IR0_AP8TMMEpwOy60T5vCb4mht53tIQ,TFT13_Titan,1,0,3,8
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Academy,2,0,4,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Ambassador,1,1,2,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Bruiser,1,0,3,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Cabal,3,1,4,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_FormSwapper,3,1,2,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_MachineHerald,1,1,1,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Rebel,1,0,4,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Sorcerer,6,3,3,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Warband,1,0,4,2
NA1_5216653620,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,TFT13_Watcher,2,1,3,2
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Academy,4,2,4,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Cabal,1,0,4,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Invoker,2,1,3,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_JunkerKing,1,1,1,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Martialist,2,1,3,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Rebel,2,0,4,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Scrap,2,1,4,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Sorcerer,2,1,3,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Titan,4,2,3,6
NA1_5216653620,aQDYuxukVNc5DlZIHedx6-CWT9C2Vq-ImtgqAzcYB6UjAKVZFdTE0RkXTjj8gxLeAmJ3mgAcinsZww,TFT13_Warband,1,0,4,6
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Ambassador,1,1,2,4
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Challenger,4,3,3,4
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Crime,1,0,5,4
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Hextech,2,1,3,4
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Rebel,3,1,4,4
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Squad,2,1,5,4
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Titan,4,2,3,4
NA1_5216653620,EfalnKQy3m2YSoPUidSQrzaxd9UIByLVtTjjcLaV6adB_4lyaCCjbbh0Y1aUIyGgWODDoZdCBpKeeQ,TFT13_Warband,1,0,4,4
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Ambassador,1,1,2,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Bruiser,1,0,3,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Cabal,4,2,4,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_FormSwapper,2,1,2,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Infused,1,0,3,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Rebel,3,1,4,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Sorcerer,6,3,3,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Titan,2,1,3,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Warband,1,0,4,3
NA1_5216653620,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,TFT13_Watcher,1,0,3,3
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Ambassador,1,1,2,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Ambusher,2,1,4,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Bruiser,2,1,3,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Cabal,1,0,4,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Family,1,0,3,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_FormSwapper,2,1,2,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Hoverboard,2,1,3,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_JunkerKing,1,1,1,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Martialist,2,1,3,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Pugilist,1,0,4,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Scrap,6,3,4,2
NA1_5218521540,AeJ9NqjHZg_rl1-7T-Se1zbf5ZZkuQwbaC-jwGFWakCmjSFgDZiDN_baGmvr7Loft88sfvLxD1kyPw,TFT13_Titan,2,1,3,2
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Bruiser,6,3,3,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Cabal,1,0,4,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Crime,1,0,5,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Experiment,3,1,3,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_FormSwapper,1,0,2,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Infused,1,0,3,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Invoker,1,0,3,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Rebel,1,0,4,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Sniper,2,1,3,8
NA1_5218521540,BRkb2tu-67Nfw6_74JAf401wDsdZh8DClo-DY2vUCTzbo-Ifqg7Mac7pcRN33EXlUNLBCMwIE6b2uA,TFT13_Squad,2,1,5,8
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Ambassador,4,2,2,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Challenger,4,3,3,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Martialist,1,0,3,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Pugilist,1,0,4,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Rebel,1,0,4,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Sniper,2,1,3,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Sorcerer,1,0,3,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Squad,4,2,5,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Warband,1,0,4,5
NA1_5218521540,Qj6wwSRyTgGjpbeirGNymGvr5FfJuuwGgVLD74AYrJGiEgfcGf68wnKjWUb2JHc6oGdej3PURn2Gbw,TFT13_Watcher,2,1,3,5
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Academy,5,3,4,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_FormSwapper,1,0,2,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Invoker,2,1,3,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_JunkerKing,1,1,1,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_MachineHerald,1,1,1,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Martialist,1,0,3,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_MissMageTrait,1,1,1,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Rebel,3,1,4,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Scrap,1,0,4,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Sorcerer,1,0,3,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Titan,4,2,3,1
NA1_5218521540,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Warband,1,0,4,1
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Ambusher,5,4,4,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Bruiser,1,0,3,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Crime,1,0,5,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Family,1,0,3,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_FormSwapper,1,0,2,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Hoverboard,1,0,3,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_JunkerKing,1,1,1,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Martialist,1,0,3,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Pugilist,1,0,4,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Rebel,1,0,4,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Scrap,6,3,4,6
NA1_5218521540,eBwTBiyJWdIQXMgTELspUrqPv4xL2Plyq1zD5HGd6h1F2oxSOSa8o-SKEzZdUrkA4Op1SQttA2xLoA,TFT13_Titan,1,0,3,6
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Ambassador,4,2,2,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Bruiser,1,0,3,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Cabal,3,1,4,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Challenger,1,0,3,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_FormSwapper,2,1,2,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Martialist,1,0,3,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Sorcerer,4,2,3,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Warband,2,1,4,7
NA1_5218521540,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,TFT13_Watcher,2,1,3,7
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Academy,1,0,4,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Cabal,1,0,4,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Crime,1,0,5,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Hextech,1,0,3,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Invoker,6,3,3,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_JunkerKing,1,1,1,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Rebel,3,1,4,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Scrap,1,0,4,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Sorcerer,1,0,3,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Titan,4,2,3,4
NA1_5218521540,jXjfW4VIOqCwWKyA7YoGY8cGUFFkecj14Ba1cVBqCAkMnqacZNfY_JuTYkMPXBg4i5HzsvLxQb66pQ,TFT13_Warband,1,0,4,4
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Ambassador,1,1,2,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Ambusher,1,0,4,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Bruiser,1,0,3,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Cabal,2,0,4,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Experiment,1,0,3,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_FormSwapper,1,0,2,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Hoverboard,1,0,3,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Infused,1,0,3,3
NA1_5218521540,NTZvdyH9Y_29BomTiSDFvQ-lFv1rzbpNgqG8GXibAzFmMW-9pPwFHs2uxG6uQOT5Icsgxl_r3Ns_Vg,TFT13_Pugilist,1,0,4,3
