gold_left,sum_unit_tier,mean_unit_rarity
0,13,2.555555555555556
1,12,1.1666666666666667
20,14,2.2857142857142856
0,17,4.5
24,20,2.888888888888889
1,17,2.8
0,13,2.0
0,18,3.2
0,13,2.375
50,10,3.5
41,15,2.25
31,17,1.1428571428571428
4,16,3.7
0,16,3.111111111111111
0,16,3.8
4,18,3.4444444444444446
4,16,1.4285714285714286
1,19,3.6666666666666665
5,15,3.6666666666666665
0,15,1.4285714285714286
25,19,0.7142857142857143
23,16,2.6666666666666665
5,14,2.875
1,18,4.090909090909091
0,16,1.5
1,20,1.25
4,17,3.111111111111111
1,17,3.555555555555556
1,19,3.555555555555556
0,15,2.375
4,21,4.4
23,15,1.1428571428571428
0,14,2.75
33,19,3.2
2,17,3.375
2,15,2.7777777777777777
1,20,4.0
0,18,3.7
25,12,2.375
11,11,3.5
0,23,3.4545454545454546
12,17,3.0
1,16,3.8
1,18,3.9
2,19,4.090909090909091
0,16,4.8
0,14,3.125
1,19,3.9
3,14,2.75
10,17,3.2222222222222223
0,15,2.7777777777777777
1,19,4.909090909090909
23,17,1.2857142857142858
3,16,3.6
6,20,4.090909090909091
0,12,1.0
2,15,4.666666666666667
0,21,2.333333333333333
0,20,2.2222222222222223
1,17,4.636363636363637
5,19,3.4
1,17,4.3
2,16,2.888888888888889
1,14,0.6666666666666666
1,17,3.3
0,19,3.7
30,11,4.222222222222222
1,14,2.75
3,18,3.1
0,15,3.7777777777777777
3,14,3.888888888888889
1,15,1.625
0,21,5.333333333333333
30,16,0.5
10,16,2.625
0,14,2.625
2,15,3.25
0,13,2.142857142857143
0,17,3.0
3,18,3.6
2,21,2.4444444444444446
29,17,3.2222222222222223
1,14,3.0
2,15,1.0
5,22,3.4545454545454546
0,20,3.636363636363636
0,15,3.6
20,15,1.625
0,14,2.25
0,13,3.6666666666666665
3,18,2.111111111111111
1,21,4.181818181818182
1,19,1.5
1,14,3.0
0,17,3.2
33,16,1.625
30,16,2.888888888888889
8,19,1.875
50,20,2.111111111111111
0,21,3.8
21,19,3.363636363636364
1,20,4.454545454545454
0,19,3.9
30,15,4.25
1,15,2.7777777777777777
13,18,2.75
1,21,3.1
16,16,2.2857142857142856
3,17,1.875
1,17,3.1818181818181817
1,18,2.0
0,17,0.75
2,18,3.4444444444444446
5,18,2.125
1,17,2.7777777777777777
1,21,3.0
3,17,3.9
19,20,4.181818181818182
18,18,4.0
1,17,2.6666666666666665
1,15,3.8
1,16,2.888888888888889
0,18,2.888888888888889
2,17,2.5
1,13,3.0
0,13,2.888888888888889
1,16,3.0
1,15,4.1
38,17,1.25
2,14,0.5714285714285714
0,12,3.111111111111111
0,15,2.111111111111111
43,12,3.75
2,17,2.5
0,18,3.0
0,13,2.0
11,17,3.5
43,18,3.9
20,20,1.625
0,13,2.111111111111111
38,14,2.4444444444444446
22,16,4.111111111111111
2,17,4.0
0,13,2.142857142857143
29,21,1.7777777777777777
4,17,4.0
12,16,1.1428571428571428
0,13,2.625
21,16,2.0
31,14,2.0
50,11,0.7142857142857143
0,18,3.7
20,24,3.272727272727273
12,17,3.333333333333333
1,15,3.2222222222222223
5,18,1.125
1,18,3.2222222222222223
5,13,4.75
2,19,3.727272727272727
2,22,3.4545454545454546
0,12,1.5
1,11,2.0
4,13,4.333333333333333
0,14,2.888888888888889
1,23,5.416666666666667
38,20,4.6
3,18,3.5
4,16,2.875
9,17,3.7
2,18,3.8181818181818175
7,14,2.2857142857142856
2,16,2.333333333333333
0,14,3.2222222222222223
2,16,3.2222222222222223
5,13,2.0
0,18,2.0
14,14,3.0
7,16,2.4285714285714284
0,15,2.75
0,15,2.375
3,14,3.111111111111111
9,22,1.7777777777777777
1,15,3.0
10,12,3.4285714285714284
3,16,2.25
12,16,2.0
0,17,4.1
0,20,4.090909090909091
4,16,4.0
0,16,4.4
7,13,2.4285714285714284
2,17,2.888888888888889
0,17,1.375
4,17,2.0
4,21,4.909090909090909
1,15,3.3
22,16,3.6
7,12,5.0
23,17,3.111111111111111
1,17,3.5
54,22,3.4
0,18,3.7
2,19,3.0
0,17,2.6666666666666665
2,17,2.75
0,17,3.0
0,15,2.0
1,13,2.25
1,16,2.0
2,14,2.625
0,19,2.4
0,20,2.111111111111111
0,22,3.5454545454545454
11,16,3.4444444444444446
1,15,1.7777777777777777
0,10,2.375
52,15,2.555555555555556
1,14,3.2
1,14,3.0
1,17,3.7
1,18,1.875
1,15,3.0
8,14,4.222222222222222
1,17,2.0
3,20,4.583333333333333
43,19,3.5
1,15,2.9
51,18,4.6
1,18,3.363636363636364
0,17,2.375
11,16,3.888888888888889
8,19,1.125
42,16,2.375
1,18,3.111111111111111
30,14,2.888888888888889
5,15,3.333333333333333
21,16,2.888888888888889
1,16,3.555555555555556
1,19,4.181818181818182
22,18,4.3
0,18,2.4545454545454546
7,18,4.727272727272728
1,16,3.2222222222222223
2,15,2.111111111111111
6,11,2.875
3,24,1.2222222222222223
0,17,4.8
0,16,2.555555555555556
5,17,3.6666666666666665
5,16,3.0
1,14,3.2222222222222223
7,18,3.7
22,18,3.111111111111111
2,17,3.7
0,16,3.6
0,15,3.0
0,17,2.555555555555556
1,22,3.7
3,18,3.5
5,19,1.5555555555555556
1,16,3.9
43,14,3.125
1,16,3.7777777777777777
0,15,4.090909090909091
0,15,2.125
1,13,4.3
0,18,2.5
3,14,2.6
8,20,3.7
0,17,2.7777777777777777
3,9,4.75
1,18,1.875
2,17,3.111111111111111
3,15,4.777777777777778
0,20,1.7777777777777777
1,10,2.142857142857143
1,17,4.2
1,16,3.6666666666666665
0,17,1.75
0,12,3.125
1,25,4.846153846153846
0,17,3.333333333333333
0,15,3.375
4,15,3.2222222222222223
0,19,3.5454545454545454
0,12,3.2
54,14,3.4444444444444446
1,16,3.8
0,13,2.125
6,15,2.7777777777777777
2,17,3.111111111111111
1,15,4.111111111111111
65,16,2.75
1,13,2.5
1,16,2.0
0,18,3.6
0,15,3.7
57,7,1.1666666666666667
0,15,2.2222222222222223
0,13,3.5
1,18,1.5
1,18,2.8
103,11,2.0
50,16,0.8571428571428571
0,15,3.25
0,12,3.0
0,15,3.4444444444444446
1,17,2.7777777777777777
3,16,3.5454545454545454
0,18,2.7777777777777777
3,17,2.9
0,18,4.0
0,15,2.75
21,22,4.416666666666667
1,20,4.4
50,18,2.0
0,15,2.555555555555556
6,17,2.0
2,18,2.375
0,14,3.25
1,14,3.25
2,16,3.111111111111111
8,17,1.375
4,17,3.8
0,16,3.4
0,12,1.75
0,12,2.625
1,16,3.0
5,12,2.4285714285714284
1,22,3.9166666666666665
2,15,3.2
1,14,4.111111111111111
8,12,1.6666666666666667
1,18,3.0
0,18,2.6
1,15,4.1
1,19,2.111111111111111
0,16,3.2222222222222223
1,19,3.75
7,17,3.555555555555556
2,16,4.818181818181818
15,17,1.875
8,18,2.0
0,16,3.4444444444444446
3,15,2.7777777777777777
2,17,4.111111111111111
23,15,2.571428571428572
1,15,3.555555555555556
6,20,5.583333333333333
1,16,2.625
1,13,2.75
0,16,1.5
1,18,1.375
4,17,1.875
1,14,1.0
1,18,3.4545454545454546
0,19,3.0
1,16,2.0
0,17,3.555555555555556
47,15,2.75
53,14,1.875
1,19,4.8
1,14,2.25
35,20,2.6666666666666665
80,21,5.727272727272728
0,18,3.4
12,16,3.888888888888889
0,20,2.4444444444444446
10,12,2.333333333333333
7,16,1.5714285714285714
2,13,2.333333333333333
0,16,2.0
25,15,5.1
9,16,2.7777777777777777
1,14,2.888888888888889
0,16,2.75
13,17,3.555555555555556
0,18,3.375
0,11,3.888888888888889
1,18,3.333333333333333
2,14,4.111111111111111
0,14,3.1
1,19,4.181818181818182
7,17,2.888888888888889
2,17,3.333333333333333
0,17,3.9
5,20,2.2
1,18,3.5
1,19,4.6
1,21,3.727272727272727
3,22,4.416666666666667
2,14,2.625
2,20,4.0
2,11,3.5
12,19,4.363636363636363
32,17,2.0
1,15,2.555555555555556
0,13,2.888888888888889
0,17,3.3
0,17,2.9
0,19,4.454545454545454
1,15,3.333333333333333
5,15,3.7
7,18,4.3
1,18,2.0
28,14,2.142857142857143
0,23,2.333333333333333
0,15,5.222222222222222
1,10,3.0
43,16,3.555555555555556
1,17,4.3
12,21,2.111111111111111
0,16,1.5
11,20,3.5454545454545454
11,16,3.4444444444444446
2,19,4.818181818181818
0,16,0.5
0,13,1.875
0,15,2.5
0,15,1.625
0,16,1.5
0,21,1.9
52,19,2.4444444444444446
1,18,3.6
3,20,4.727272727272728
1,12,2.0
1,13,3.2222222222222223
46,15,2.75
0,21,4.25
0,19,3.7777777777777777
8,18,4.3
1,17,1.875
0,13,1.1666666666666667
1,19,3.0
2,17,3.555555555555556
4,18,3.8
5,15,3.111111111111111
40,16,0.5
1,12,4.0
1,12,2.333333333333333
8,15,3.2222222222222223
0,17,2.555555555555556
2,19,3.636363636363636
1,18,3.8
2,20,3.6
30,17,3.2
4,13,3.125
1,14,2.333333333333333
1,13,2.75
0,12,2.375
0,12,3.0
69,19,2.111111111111111
1,17,3.7
2,19,3.75
2,16,1.875
2,17,2.333333333333333
1,17,3.7
44,16,3.555555555555556
0,18,3.1818181818181817
1,13,1.7777777777777777
1,15,3.2222222222222223
3,19,2.9
1,14,4.111111111111111
0,13,3.625
20,14,2.875
0,15,4.0
1,14,2.5
2,15,2.2222222222222223
0,13,3.25
1,13,2.5
2,17,2.888888888888889
2,15,3.2222222222222223
1,11,3.0
10,15,5.0
1,14,3.555555555555556
42,15,3.555555555555556
1,17,4.1
4,14,2.625
0,14,4.4
32,21,2.2222222222222223
7,19,2.555555555555556
4,23,2.5
6,14,2.2857142857142856
1,12,2.375
1,22,1.8888888888888888
44,17,0.5714285714285714
10,13,3.3
7,16,2.2222222222222223
1,17,3.333333333333333
3,19,3.3
1,18,3.5
1,11,2.857142857142857
1,16,2.0
15,16,3.4444444444444446
5,13,2.125
3,11,2.0
30,18,2.5
2,15,3.6666666666666665
3,16,1.5
1,15,2.333333333333333
0,14,3.125
0,14,2.625
2,15,3.888888888888889
0,15,3.5
0,15,2.333333333333333
8,18,2.125
2,12,2.875
0,15,1.75
2,18,2.333333333333333
0,16,4.0
21,16,1.4285714285714286
0,15,3.111111111111111
49,16,2.25
52,17,3.8
0,17,1.75
15,19,3.3
19,14,1.1428571428571428
1,13,3.0
0,16,1.875
0,18,1.625
0,18,2.9
1,12,1.625
0,15,1.875
25,18,3.555555555555556
2,20,2.5
0,12,2.7142857142857144
0,11,4.0
0,16,3.8
41,17,2.625
6,19,2.4444444444444446
1,16,4.0
0,17,2.888888888888889
0,21,3.0
1,16,2.0
1,14,3.0
17,17,3.6
2,20,4.181818181818182
6,15,3.555555555555556
6,15,2.875
1,15,2.888888888888889
0,17,2.333333333333333
3,16,2.4444444444444446
29,15,2.625
0,20,4.818181818181818
7,21,2.6666666666666665
0,14,3.111111111111111
12,19,2.333333333333333
1,16,2.7777777777777777
1,19,1.625
1,16,3.2222222222222223
23,18,4.2
4,17,3.111111111111111
1,15,1.625
0,15,3.9
31,15,4.111111111111111
5,15,3.7
2,18,1.0
0,19,3.6
34,17,2.4444444444444446
1,18,3.3
3,16,4.4
0,17,2.7777777777777777
3,13,3.0
20,14,1.1428571428571428
7,13,4.333333333333333
14,16,2.375
0,15,1.625
14,17,4.111111111111111
0,14,2.4444444444444446
4,17,2.888888888888889
1,18,2.6666666666666665
42,15,2.375
51,15,3.888888888888889
7,17,2.0
1,17,3.4444444444444446
31,16,2.375
0,14,2.875
42,18,2.5
31,13,4.888888888888889
45,16,0.8571428571428571
12,19,3.6
31,16,3.0
1,11,2.0
0,20,2.4444444444444446
24,18,3.7
1,13,2.75
1,16,3.1
1,16,3.8
1,17,4.090909090909091
3,14,2.375
2,18,3.4
5,15,1.7142857142857142
1,15,2.75
17,19,1.2222222222222223
1,13,3.125
33,15,3.6666666666666665
1,20,4.2727272727272725
5,14,2.375
11,18,3.7
12,14,2.888888888888889
22,17,1.5
1,15,2.0
1,16,2.375
23,22,3.1
1,18,3.8
0,15,1.5714285714285714
1,15,2.4444444444444446
3,18,2.375
1,15,2.888888888888889
1,15,3.888888888888889
0,15,3.1
3,17,3.6666666666666665
15,14,2.0
1,16,3.111111111111111
1,18,2.6666666666666665
134,25,4.285714285714286
29,12,2.571428571428572
19,15,2.0
1,14,5.3
0,15,2.75
1,14,3.0
2,19,2.5
3,15,2.0
1,16,3.2222222222222223
0,13,2.5
0,21,1.2222222222222223
7,16,1.875
1,18,3.111111111111111
0,13,2.875
4,14,3.111111111111111
3,19,3.727272727272727
0,14,2.75
41,16,5.666666666666667
1,20,2.888888888888889
23,15,3.7
0,15,3.4
0,17,1.75
5,18,3.7777777777777777
0,18,2.7777777777777777
4,12,3.25
4,14,2.333333333333333
0,16,3.888888888888889
2,16,3.4444444444444446
57,19,2.0
24,16,3.555555555555556
1,17,3.2222222222222223
1,15,4.333333333333333
0,18,2.2
5,17,4.636363636363637
0,15,3.555555555555556
1,18,3.5454545454545454
3,19,3.9
7,21,3.4545454545454546
2,16,3.4444444444444446
0,22,4.916666666666667
9,18,1.375
8,15,3.4444444444444446
2,16,2.7777777777777777
0,18,3.6
1,16,1.0
1,17,2.2222222222222223
13,17,3.375
37,16,3.888888888888889
2,17,2.375
4,15,3.333333333333333
0,17,2.7777777777777777
40,16,1.5
0,21,2.5
2,15,2.75
47,13,2.625
4,18,4.3
55,14,2.0
1,18,4.1
9,15,3.4444444444444446
4,14,3.375
1,18,5.090909090909091
1,17,2.75
2,17,4.666666666666667
2,19,4.454545454545454
0,20,3.4444444444444446
0,16,2.888888888888889
4,14,2.625
1,14,1.7142857142857142
1,19,4.2
1,18,3.5
29,13,5.25
12,16,3.6666666666666665
0,12,2.5
3,16,2.6666666666666665
0,17,3.1
0,18,4.4
13,20,4.090909090909091
41,16,3.333333333333333
0,14,3.555555555555556
1,13,2.6666666666666665
1,16,2.555555555555556
0,16,3.3
17,18,1.25
18,14,4.444444444444445
1,14,2.875
13,19,3.8181818181818175
1,14,3.6666666666666665
0,19,4.363636363636363
1,19,3.3
4,13,2.875
1,18,4.3
1,17,2.4444444444444446
24,16,1.5714285714285714
13,12,2.2857142857142856
0,16,2.125
15,20,2.555555555555556
1,14,2.875
0,13,2.5
3,16,3.4
10,17,3.2
3,15,4.6
0,15,4.8
1,14,2.25
3,14,5.0
7,18,1.75
10,15,4.222222222222222
45,21,1.25
2,19,3.0
3,15,2.125
13,21,3.5
43,16,2.333333333333333
0,11,1.3333333333333333
3,17,4.1
53,15,2.0
0,15,3.125
0,14,2.875
0,14,1.75
4,14,2.333333333333333
0,15,3.375
9,16,2.75
1,12,5.0
1,15,2.2222222222222223
0,20,1.8888888888888888
1,18,3.4
13,18,2.75
0,18,3.3
0,18,4.2
0,16,2.0
0,13,3.111111111111111
1,17,3.6666666666666665
1,17,3.3
35,13,2.875
53,18,3.727272727272727
1,16,2.7777777777777777
6,14,4.0
5,22,4.727272727272728
0,16,3.5
1,20,4.090909090909091
4,16,4.8
3,17,1.625
0,17,3.4
34,15,3.1
0,12,2.375
1,10,1.8571428571428568
0,15,2.25
23,15,2.2857142857142856
8,16,1.5
0,16,2.875
6,17,3.2222222222222223
0,18,4.5
47,18,2.888888888888889
1,13,3.6
0,21,1.6666666666666667
2,15,1.1666666666666667
11,15,1.7142857142857142
2,20,2.4444444444444446
1,15,3.6666666666666665
59,14,4.5
6,17,4.4
20,16,2.0
2,15,4.222222222222222
12,17,2.333333333333333
0,16,2.6
41,15,2.375
11,15,2.125
0,11,3.111111111111111
0,15,2.142857142857143
10,17,1.0
1,12,2.875
12,16,2.888888888888889
0,14,2.0
1,13,3.75
2,16,3.6
1,14,2.7777777777777777
8,18,4.545454545454546
20,15,0.8571428571428571
0,15,3.3
0,15,2.888888888888889
11,20,3.2
4,13,2.75
0,15,2.888888888888889
0,17,3.8
0,15,3.111111111111111
0,14,3.6
1,16,3.111111111111111
2,16,3.9
1,15,1.5
0,15,2.9
3,20,4.916666666666667
1,20,1.8
0,13,1.5714285714285714
1,17,4.909090909090909
0,13,2.25
20,11,2.555555555555556
0,17,3.1
0,17,4.4
12,20,3.0
1,16,3.111111111111111
0,15,2.6666666666666665
0,16,3.0
1,13,2.333333333333333
0,17,2.888888888888889
2,12,2.125
0,16,2.75
6,20,3.7
1,11,1.7142857142857142
1,18,3.4444444444444446
3,15,3.25
0,16,3.333333333333333
9,14,0.8571428571428571
3,16,1.7142857142857142
11,19,2.375
3,17,2.5
0,16,2.888888888888889
1,11,3.333333333333333
0,19,4.0
11,17,1.0
45,19,2.333333333333333
0,18,4.909090909090909
2,17,2.0
2,15,3.1
1,17,4.1
0,21,3.363636363636364
1,24,2.3
3,18,5.090909090909091
0,16,3.4444444444444446
1,14,2.5
1,18,3.727272727272727
1,10,1.0
15,19,2.0
10,24,3.083333333333333
5,19,5.083333333333333
0,16,1.875
1,19,4.0
4,16,2.142857142857143
3,18,2.6666666666666665
0,13,2.5
3,18,2.888888888888889
1,17,3.2
1,15,3.888888888888889
1,13,4.555555555555555
12,18,1.875
7,21,3.4
1,16,3.4444444444444446
5,11,2.0
0,10,2.125
42,20,2.0
0,12,2.555555555555556
0,15,3.7
3,18,2.9
1,15,3.7
6,18,4.2
5,17,4.4
3,17,2.125
35,13,1.6666666666666667
0,15,2.2222222222222223
0,14,2.875
21,19,2.125
25,19,0.8571428571428571
1,13,3.625
34,22,5.25
0,17,3.2
0,18,2.7777777777777777
1,12,1.625
2,14,2.0
14,18,2.555555555555556
0,15,2.333333333333333
4,16,5.545454545454546
1,20,4.0
2,19,3.0
9,17,3.111111111111111
12,17,3.7
0,11,4.0
11,17,3.555555555555556
55,17,4.090909090909091
38,14,1.7142857142857142
0,15,4.8
2,16,3.111111111111111
7,17,3.555555555555556
1,15,2.5
4,17,3.333333333333333
1,16,2.888888888888889
5,18,0.8571428571428571
2,10,2.5
1,16,3.0
1,14,3.7
8,16,3.6666666666666665
1,17,4.0
0,17,2.8
21,21,3.8
6,20,3.6
40,18,3.5
5,17,1.875
34,17,3.333333333333333
0,13,2.0
1,17,4.0
1,16,3.7
1,17,2.0
1,18,1.375
3,17,3.3
4,18,2.0
1,14,3.0
1,14,2.888888888888889
1,18,3.0
0,15,1.7142857142857142
2,16,2.555555555555556
39,15,3.6666666666666665
1,20,2.2222222222222223
0,20,2.111111111111111
1,13,2.75
0,14,4.222222222222222
0,19,3.1
0,18,2.0
14,20,1.6666666666666667
0,15,4.2
0,15,2.375
1,21,2.9
2,16,2.125
1,12,3.25
2,15,3.125
3,18,1.8
0,14,3.111111111111111
0,12,3.375
0,17,2.0
4,16,4.4
0,13,1.875
0,12,3.888888888888889
2,22,1.3333333333333333
1,18,3.7
0,17,1.875
3,16,1.875
1,23,4.25
5,17,4.1
30,14,2.6666666666666665
50,16,3.111111111111111
1,22,4.583333333333333
33,15,3.0
1,21,3.2
2,15,3.333333333333333
1,14,2.0
0,14,2.7777777777777777
0,16,3.3
1,17,2.6
1,19,3.1
4,14,3.0
4,18,2.375
0,17,3.5
1,14,3.6666666666666665
7,15,2.0
0,14,2.5
0,15,3.555555555555556
6,20,3.363636363636364
30,13,3.625
39,22,1.8888888888888888
3,21,4.636363636363637
1,15,4.0
2,16,2.7777777777777777
0,18,3.8
0,13,2.75
1,13,2.375
0,18,3.9
1,16,3.3
0,12,3.555555555555556
0,16,3.3
1,13,3.625
1,23,3.636363636363636
3,18,2.4444444444444446
1,15,2.125
6,20,2.111111111111111
11,17,3.8
39,17,3.0
0,16,4.0
4,15,1.5
1,16,2.0
0,19,2.2222222222222223
29,13,1.8571428571428568
1,16,3.7
3,17,2.75
0,11,3.0
41,14,2.125
0,15,2.6666666666666665
0,18,2.0
0,17,3.111111111111111
5,16,3.7
1,19,3.1
11,13,4.111111111111111
7,16,3.0
0,19,3.333333333333333
2,17,2.7777777777777777
1,16,2.6666666666666665
0,15,1.75
0,14,2.75
2,17,3.363636363636364
2,11,3.5
11,23,4.666666666666667
0,17,4.636363636363637
1,18,2.9
0,17,2.9
2,14,2.875
17,17,1.1428571428571428
0,12,2.571428571428572
17,19,3.7
10,17,1.1428571428571428
1,15,5.5
1,17,3.0
1,18,0.8571428571428571
0,19,3.0
1,15,3.0
1,17,4.75
7,17,3.9
0,14,4.5
0,15,2.888888888888889
1,16,3.2222222222222223
0,20,4.181818181818182
1,18,3.0
3,14,2.75
0,15,3.4
24,15,2.75
0,20,4.636363636363637
1,16,4.8
0,15,1.625
0,20,0.5714285714285714
58,21,3.0
3,16,1.875
2,13,2.6666666666666665
1,20,4.363636363636363
32,20,1.7777777777777777
6,18,2.5
0,16,4.0
0,20,3.363636363636364
2,18,2.0
2,20,4.363636363636363
8,16,2.0
1,20,3.0
42,21,2.6666666666666665
0,15,3.555555555555556
30,15,2.0
0,15,2.0
0,15,4.888888888888889
0,13,2.75
0,22,2.6
3,15,1.875
10,15,2.375
2,20,2.4444444444444446
4,14,3.875
22,17,4.2
2,15,2.4444444444444446
0,15,3.111111111111111
0,15,3.111111111111111
0,17,2.0
0,16,3.0
1,18,1.625
22,15,3.25
1,16,3.4444444444444446
4,22,2.888888888888889
6,17,3.1
0,13,3.2222222222222223
2,13,1.0
0,12,2.75
3,17,3.9
1,15,4.4
34,14,2.5
11,18,3.555555555555556
2,17,4.7
0,13,3.9
0,14,2.25
0,15,3.1
15,16,3.25
0,18,3.8
0,18,4.3
2,15,2.555555555555556
1,19,3.727272727272727
2,20,4.333333333333333
1,18,4.636363636363637
1,13,2.375
1,14,3.6666666666666665
0,17,3.0
2,17,4.545454545454546
1,15,3.125
0,13,2.0
0,16,1.8571428571428568
4,20,1.5
52,14,3.6
2,20,5.75
0,16,2.6666666666666665
0,19,5.25
0,13,2.75
0,14,1.625
6,19,4.4
0,16,2.2222222222222223
1,17,2.333333333333333
1,13,3.5
1,14,0.5
26,15,2.7777777777777777
11,19,3.9
16,16,3.555555555555556
0,15,4.222222222222222
11,20,3.3
0,12,2.625
6,17,2.6666666666666665
0,13,3.375
1,14,1.0
1,18,2.6
0,14,3.6666666666666665
1,20,3.75
0,15,4.5
0,15,2.111111111111111
0,15,3.555555555555556
0,17,3.0
25,17,3.4444444444444446
0,15,3.111111111111111
1,17,2.888888888888889
1,17,2.7
0,17,4.0
24,17,3.2
0,18,3.636363636363636
1,18,3.5
1,15,3.7777777777777777
1,17,2.625
10,16,3.111111111111111
8,16,1.875
1,17,4.3
1,19,0.625
1,16,3.4444444444444446
21,19,2.5
19,12,2.0
59,19,3.3
2,18,3.4444444444444446
1,19,5.307692307692308
23,15,2.875
0,15,2.125
7,19,4.909090909090909
5,14,3.0
0,13,3.875
0,15,2.625
2,19,2.9
4,16,2.7142857142857144
8,20,4.545454545454546
2,18,2.7
11,18,4.0
29,16,1.1428571428571428
1,14,2.0
3,20,4.090909090909091
1,14,3.0
10,18,1.875
10,14,1.7142857142857142
0,17,4.1
0,15,2.875
1,15,2.6666666666666665
0,13,2.625
30,16,0.8571428571428571
0,14,3.333333333333333
4,14,3.333333333333333
3,19,2.0
0,16,2.6
0,15,3.555555555555556
0,15,3.0
3,16,4.2
1,19,3.0
27,15,3.125
5,19,3.6
21,13,3.375
0,16,1.7142857142857142
10,19,2.9
45,18,2.7777777777777777
17,14,3.0
70,15,2.142857142857143
25,14,4.444444444444445
1,14,2.75
1,16,2.333333333333333
1,21,1.4444444444444444
0,18,4.090909090909091
1,15,4.5
0,14,3.333333333333333
0,20,1.5
11,23,1.9090909090909087
3,15,3.0
1,18,3.1
1,13,2.375
1,13,2.375
2,16,3.9
2,15,3.333333333333333
1,18,3.2222222222222223
5,14,3.333333333333333
31,15,2.7777777777777777
1,17,3.9
0,19,2.7
5,17,2.9
1,13,5.222222222222222
11,20,5.25
1,17,3.0
0,21,1.3333333333333333
0,13,3.333333333333333
1,19,4.090909090909091
22,14,2.75
12,16,2.555555555555556
2,19,2.333333333333333
3,15,3.1
5,16,4.416666666666667
0,18,1.375
0,13,1.625
1,20,1.0
0,17,3.6666666666666665
1,16,2.0
1,20,3.1
50,15,4.9
50,12,2.0
53,16,3.625
1,17,3.6
0,16,2.625
11,17,4.8
30,15,3.2222222222222223
0,13,2.5
52,17,3.0
4,13,2.375
1,18,4.090909090909091
21,19,2.25
1,15,2.875
9,19,4.583333333333333
37,16,2.6666666666666665
50,14,3.375
1,15,2.0
32,15,2.625
1,15,3.0
6,13,3.111111111111111
6,15,3.25
53,17,3.6
16,22,4.0
2,16,4.2
11,16,4.1
1,19,2.0
46,21,1.5555555555555556
0,14,2.875
0,13,2.375
4,22,2.7777777777777777
56,18,2.0
5,17,2.555555555555556
0,18,4.0
0,15,3.9
9,22,4.666666666666667
0,14,2.555555555555556
20,17,3.4444444444444446
1,13,2.75
0,18,2.75
7,13,3.0
1,13,3.25
0,17,3.0
0,15,2.625
0,14,1.875
1,14,3.0
1,12,3.125
11,14,1.0
7,17,2.0
0,16,2.0
13,17,2.0
13,15,1.7142857142857142
0,19,3.6
43,15,5.1
0,15,2.7777777777777777
1,14,3.111111111111111
0,19,3.4166666666666665
1,15,2.555555555555556
7,17,2.7777777777777777
0,13,1.7142857142857142
25,14,3.6666666666666665
0,18,2.111111111111111
1,15,3.6666666666666665
49,12,3.0
0,18,2.4444444444444446
0,16,2.4444444444444446
0,15,3.8
32,15,3.625
0,19,2.6666666666666665
1,15,1.125
11,16,3.555555555555556
7,18,3.0
1,10,3.375
0,13,3.0
1,19,4.2727272727272725
0,13,2.25
31,14,3.75
1,21,2.4
0,14,3.5
0,18,1.75
0,17,3.7
0,17,2.7777777777777777
0,14,3.25
0,16,3.111111111111111
42,15,2.375
14,18,1.875
4,16,3.4444444444444446
0,16,3.4
0,15,2.25
42,13,2.142857142857143
6,12,1.6666666666666667
20,16,0.8571428571428571
1,14,3.333333333333333
6,14,3.375
13,6,6.0
19,9,2.5
7,24,4.166666666666667
0,15,2.0
3,12,4.125
0,15,3.0
0,14,3.7777777777777777
15,17,1.875
8,16,3.333333333333333
0,17,4.4
1,15,2.5
6,17,3.4444444444444446
2,17,2.4
0,13,2.7777777777777777
1,16,2.333333333333333
1,17,3.7
53,16,3.0
0,11,2.2222222222222223
51,16,2.875
0,18,3.0
0,20,2.333333333333333
8,21,3.8333333333333335
15,11,2.875
59,17,3.4
0,18,4.333333333333333
10,18,1.7777777777777777
0,19,2.0
43,16,3.0
0,10,3.5
1,17,3.7
1,12,1.0
0,18,3.9
54,15,2.6666666666666665
0,17,4.583333333333333
50,21,3.363636363636364
2,15,2.0
17,19,2.625
4,12,3.0
1,14,2.0
1,16,4.2
58,18,4.1
8,18,1.1428571428571428
0,16,2.125
46,21,4.1
0,17,3.3
19,19,1.75
28,18,3.1
0,15,3.25
0,16,2.7777777777777777
0,20,4.916666666666667
0,16,1.75
3,15,4.555555555555555
0,15,2.375
0,12,2.555555555555556
2,14,3.0
27,17,2.625
1,14,4.5
0,15,3.4
0,20,4.909090909090909
9,19,4.0
5,16,2.888888888888889
2,14,3.375
2,15,2.2857142857142856
1,15,2.142857142857143
0,16,2.375
14,16,3.4444444444444446
0,17,3.2
40,14,1.5714285714285714
20,18,2.625
0,17,2.4444444444444446
4,17,2.6666666666666665
5,16,1.0
51,14,4.111111111111111
8,16,3.6
40,11,3.125
1,15,2.4444444444444446
1,16,3.333333333333333
1,11,2.2857142857142856
1,15,4.555555555555555
11,16,2.0
1,12,2.5
4,17,2.0
48,15,3.25
7,19,2.0
0,15,2.6666666666666665
8,16,2.888888888888889
0,12,2.875
0,14,2.333333333333333
0,16,4.4
2,21,3.363636363636364
19,20,3.7
7,17,3.2222222222222223
7,15,3.6666666666666665
38,19,3.8
0,21,1.6
1,14,3.6666666666666665
8,18,3.7
30,19,2.6666666666666665
1,13,2.625
