match_id,game_length,puuid,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players,placement
NA1_5219552788,2273.039306640625,n3VJYvlkhA2T7TZUnq0si6RzJFVlSWT3WGt0RQSE6W8eD3Jjzi--I-Ntxyc5yzpzbdwpa7QE9w7YYA,0,24,0,1408.426513671875,19,8
NA1_5219552788,2273.039306640625,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,1,33,0,1918.599609375,77,5
NA1_5220945673,2269.751708984375,vlRuQPWAOZ7jJVdmDv8IMxnmvuzUrKrf03ykXjdAyhhle6ik302cVvjHVi19FH311HRMmvfonNQJOQ,3,33,0,1982.8272705078125,99,4
NA1_5220945673,2269.751708984375,dmlBxFeUM33gVOCCZgzkjur1ny1_0f-KHgjrilpO5LEB20Pvzoeu0wuBkobIgBDfai4c27vOWBBnQA,2,38,4,2256.583740234375,172,1
NA1_5220945673,2269.751708984375,5ytZRjBw2aUE3pajodzjagTkRT90komWQW-HVLPvtZW2ghY8pq6tl1mRxU5o1QfwdV9hsg6n5fKGNA,51,26,0,1543.8131103515625,44,8
NA1_5220945673,2269.751708984375,fKqbXbKSqs1O1EV7unjFcUVaOcA2Qu94HYWzjTisVQOJuwe70SCRvq7JBYkSAsHAWRik-Emj_9acHw,1,26,0,1534.8731689453125,41,7
NA1_5220945673,2269.751708984375,wEWAFceqcxvQ4DCsxWOqsgEJvJj7A_X0_CtRgk3ViI1_G3-lPc84sToDAfRU3ai0py8JQn6_p4-0lA,1,33,1,1967.9962158203125,99,5
NA1_5220945673,2269.751708984375,eoED9x-A583Ad26UQ_-M-ZD4nCtoFno94DxoW9nI5X-6Eq0q-Au1ypdgJDvRdB2VsuPJvCSF-76EvQ,9,37,2,2188.22998046875,140,3
NA1_5220945673,2269.751708984375,U0LYp-fSC5dPhmHPlDxpMehknrejsK_2FvDdU8GSk2RflGgKwPNDG_7bQc41EhN0RkoJUgOAefVS4w,6,38,0,2256.583740234375,147,2
NA1_5220945673,2269.751708984375,IsKND1AAPXC2wxkk_VTbjkkJQS1JChulE2tcl1HYg37evEb1qO4bMhgM04LklX4Ufscv3jPkUH6f5A,1,31,0,1848.4954833984375,86,6
NA1_5218068512,2215.46630859375,AKYKkcdsU-3nVgTisI0zV2gDbugJmGzYly4E1EfOuMRVOW4FnGI5zj3jM2S2Jh8js8BPq0CvqcVmXA,5,40,0,2201.6474609375,157,2
NA1_5218068512,2215.46630859375,nTaUVVKhPSu4xXE1xzsgdWggo4aksX65-AxRwAPZqFG7c8y8iWWrzUIzmjH1P0_vefbVK6mFlaJ_nw,2,31,0,1766.8885498046875,79,6
NA1_5218068512,2215.46630859375,JEF4EfDBLgLKLZMer7mt5_9Vj8O0qJR3ulWBxBQr1vO7kSc8YDfyFJbZ5m5Tis_paKiSHXfTFz16bA,3,40,3,2202.29833984375,203,1
NA1_5218068512,2215.46630859375,r8WT4KH6bWGQoKb0Pp6hkn_DqxBHiiqB2ZMxpwCeVo0uLuMVs20h5IFuGvMY0kUdLsKowbJ1ZM9OlQ,1,28,0,1608.5496826171875,53,7
NA1_5218068512,2215.46630859375,79ZxwalbI4SkZ-hP1aTVoreJwmO3eazXs8eFbPPksNdHNkIb972LKlkOTFyW6cf7fb1oLKjLWwgz1A,0,34,0,1923.2303466796875,123,4
NA1_5218068512,2215.46630859375,tBX5Gf8V8b2HVTDqUmqi4cf9p9Bq0Z7OGSRUy9CXfGxxHJ11v2Mu33c1NBzQKqXun12yD_Sf0ne6Cg,1,35,2,1981.801513671875,127,3
NA1_5218068512,2215.46630859375,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,0,24,0,1383.6221923828125,18,8
NA1_5218068512,2215.46630859375,UxuLI7zkRe2jmb4p0DGNpEX0yHKur9h5lUxRFlFIROwS1OQ9iSDoKfur5n5WUIxb_hdc3DQ5aF0lOw,30,31,1,1768.8411865234375,81,5
NA1_5215741735,2524.590087890625,cnHnvaKbAz2ul3Vm8t9rOKbw0VtaneDEodFwNK5kAz0d-dJcrmUkEWceAM8w0rGl3NdjOocEIVyenw,1,27,0,1619.2630615234375,37,7
NA1_5215741735,2524.590087890625,11Cic-ZpIzeb0JV-kyQELpHdJ7Onl13Ggbm6Ve9C5CwGc019j0Dkxm9ymnof5j0G-J3fp9HaPjrZbA,1,40,1,2374.10107421875,117,3
NA1_5215741735,2524.590087890625,l5OsXI7hoDAi_n5_CDM2D64nJNOERnox4qJZGGquhZ6Spw8bLFu44Kp-NVIPXP_CZ1oT0vMR_rQY5g,1,28,0,1687.54296875,50,6
NA1_5215741735,2524.590087890625,Gns9pnk7C_RtdxvjB7ku3GVHZPW_UNzswDaZWcpizA1fgkB6WVTj42-SaRlNxGVMxsb592rbZtUc2g,0,31,1,1844.71142578125,95,5
NA1_5215741735,2524.590087890625,GR7tXAWUVGCGUBfrhatQVvqCdniD3PukGliuZmnuAqpzJQf7eGhRLIOlochQN2HCM5GmWIF54ya1yg,1,42,2,2511.421630859375,193,2
NA1_5215741735,2524.590087890625,1wcLGNv_0404KKEdz1zNARgyKH6iqbzAbBj5xX_CX1thxOu9dosg7feHW1iq8eO5P7baXYdy3fqcWw,1,27,0,1617.4605712890625,42,8
NA1_5215741735,2524.590087890625,Rid9uvSukINwGv-ucu48H4ZnkvrzIFy1Ax_kTqu3rO26n0FI4tKP_zxSOjJ_YoN5jf4fJyzeXD4T2A,1,33,1,1962.0155029296875,94,4
NA1_5215741735,2524.590087890625,Zzscp5QabkohFX4fDc9J10kNIlbxeF1xd6Y7k26Sm8I3O9L-68nK4qcrrYwVokJuOaylXl-BwyQsvg,4,42,3,2511.421630859375,213,1
NA1_5218007344,2081.6064453125,_g66yRwbXpHBllcHzq16pUWQpkmieHA4Bk1nnZ9HjQ0RhqYPcqPFGC4IMp92hBx3bnDBuJmc3d-kQw,0,34,1,1921.437744140625,123,3
NA1_5218007344,2081.6064453125,NbWLI076uVLX43Rn3LV6x-Wk4O5kNze4ZEMlAjAxxfAiMCdvDLB3ydocpC9f-hjSBfCcMvowMX2uXw,0,30,0,1701.5164794921875,76,6
NA1_5218007344,2081.6064453125,eOW3Povs9zAjfyvOntMgInhgha_RBeHSNEOzKGYZHPHZhHHk-Rdx0_MYrqed9zagiUh_o7Gaw-IKjQ,7,23,0,1269.549072265625,18,8
NA1_5218007344,2081.6064453125,2zslbeyPIKzxr9WI5ORDsjrwqd3mE0v7k-BgLZuJ0CMmkDDfGqZ_Zimam6YUShWi0fidjRVVcm8Ytg,0,34,0,1921.337646484375,131,4
NA1_5218007344,2081.6064453125,6nEjICad_Tus_4IP3J1w_HIANW2l548Inkh1-3y_Qy2GFkGza709t6Jfo4CT3muCEqm3GLLld3leKg,0,31,0,1759.898681640625,84,5
NA1_5218007344,2081.6064453125,acuE4YlOIqXm0YPGqtryVk4IZaj8VGWYWShZvG2-8Ai5Hy0Os9yOwuSy65xLtJ4igv397orag0fzOA,3,37,3,2068.438232421875,137,1
NA1_5218007344,2081.6064453125,U-EjjpdUm7EbjVgvSz3W0PvUDGZDytHYUtYFqh8WiIoT-s4LpxaJIbOTui5s4x_t7UOT3q7XVI9XBQ,0,37,3,2068.087646484375,158,2
NA1_5218007344,2081.6064453125,-SLKn5-gxS91LKHC5Mhtq8dJ7uQy1ANtFJMK8litoEdd4sQ3MG6F2SDEG8vhmcpgzCp6dOotn9JlUQ,19,28,0,1605.148681640625,70,7
NA1_5215667140,2087.02880859375,M2UwCqAI12MYTYuFM5VYQcobMIbAo2_mBt4cdlXI1pAW0nQ4AjC7Q2glBUeKjZdQ3dKr2O7P00vt9g,1,28,0,1661.099365234375,57,7
NA1_5215667140,2087.02880859375,gSMWbDk78NTkzgYyw_xCjuA5ziygNPV2uJlA75D_102bH2QMsFs7STvrqg6PsUDdHoJtugR06wA2yg,1,33,1,1931.8995361328125,100,5
NA1_5215667140,2087.02880859375,wCGWOBEfD1exFdmySiesc6P33ZGZb64LYz9puf1oQuKF6a-9gmuxsYU2C4QAQ7gr5N2JmbjyuS_HjQ,23,31,1,1835.4208984375,94,6
NA1_5215667140,2087.02880859375,9mCN0at6nmvT18hgG2M83OctE85c7tiJhfXmJ9ZcMo10ut9Aj4983efRW8I-AzkYsEQM2_g-gc0y6w,1,27,0,1578.5504150390625,62,8
NA1_5215667140,2087.02880859375,nu5rs8OyQNve_6wnMvq4jPGQx9kEME3W6S_m41cXVZz1p2Ey1vPnsSza8nDDngryM_v67TAYgabpBw,1,33,0,1941.0120849609375,114,4
NA1_5215667140,2087.02880859375,Xz1igRoxcL_lE9OkWm6nJgnNpzJWLsXL9LXdVqGt8x8tVMTgr7DOulGH5eZRajPnbkyQc2SJEarSMA,1,35,0,2073.85498046875,115,2
NA1_5215667140,2087.02880859375,JT_zjeZ09kq3eYafSESOhIE_SPWySAOrH7RNLmrMH5EfvdbM2dwR_2BR83T8x-9HnsrlsEbXGtViKg,1,35,2,2073.85498046875,138,1
NA1_5215667140,2087.02880859375,BRe6yT6BwM8rAsUw9-9qegrrqojPybhRBVHOzJnd-sSJeOBjfxTBWKoNr6YqGrekbEFhlcA3UBh6tA,5,34,2,2001.2034912109375,136,3
NA1_5219200417,2223.663330078125,6qctsxBwrDLbkB0rdccnxb_CV6Ln-bXhyYSp6TiXsLy-1M6dOo8Wpwwed4eFVhjXT3WOlFlWbweokw,52,20,0,1152.2777099609375,0,8
NA1_5219200417,2223.663330078125,ez0zLkbEAQ-XVTJpGTelZFMrh3cqXU5tBFseBltabqeMc-AfQKcxsXzOrh9lp-8TUIKG5WldcZv8ww,1,40,2,2210.595703125,153,2
NA1_5219200417,2223.663330078125,pO-MxqV-72HVH7yX9IrXNG6UsPb6LUKMwsG7ud6V9nRF80AbwLP7NZcLVihN3KJzAtZeh_SzAxt0GA,1,24,0,1380.196533203125,31,7
NA1_5219200417,2223.663330078125,vNaDZhzolEr2mMfD3wX5OIgwKLszmc457QWhbBUTY2jlzAiQln3-FScYWLxHdZBoaa9-_uoZ1tYvNw,1,27,0,1558.7835693359375,49,6
NA1_5219200417,2223.663330078125,drfaLRXI6Dg25uvUWThLy7VQg0_Y12FyQeqmYvr1valVIJY8wCvofDz_ILfa2pvJtLzXM3MpGmcr4Q,6,40,2,2211.296630859375,185,1
NA1_5219200417,2223.663330078125,82O8Renex3WL068fP8qh5mOB51cyf19N4ReLHncJDW6yJ0gd4GRuSuwbX7wBcRoq6VGS8fpgNuJSvw,1,30,0,1661.2003173828125,97,5
NA1_5219200417,2223.663330078125,E91uBCNHdCAzX-2v3fw_A5SzNO7PdDcr5lEEs0VgyJyvsLIjrUQtNimwX1w8_OEeS5Mz-182v7kpuQ,1,38,0,2125.078125,150,3
NA1_5219200417,2223.663330078125,LsWOm6gkDK9NlHY2z79yUViY_3w6p8pvq-TZwqYcOc9BTk0yCgqfPyo5SvMo3IVRf8H4qUBLozfRHg,0,34,1,1914.8853759765625,101,4
NA1_5219328591,2133.993896484375,WXqyTpxq8p_B-nCY5t3BxeE6B1JK_LrSt6RWwd1m2ajjfQmUjbSRh9Tco0Cp1EWjczCx5_iRK3mieg,0,26,0,1522.09033203125,46,8
NA1_5219328591,2133.993896484375,eOW3Povs9zAjfyvOntMgInhgha_RBeHSNEOzKGYZHPHZhHHk-Rdx0_MYrqed9zagiUh_o7Gaw-IKjQ,3,27,0,1595.5050048828125,52,7
NA1_5219328591,2133.993896484375,XkqUGbN4C9eW2hf5ykiKlWgaydfEPA6ro4wsr69dYLdHLTUtj7whIkTpXnSFPT528ETWonh34YX1JQ,10,37,3,2121.1259765625,153,1
NA1_5219328591,2133.993896484375,UEWtNYGnjcNMFyMyNJhzXfXPzIoDLFV4y_wjTvXN4Nt6cOADpPx4CptajJ4k1U8cxUgKtWOW_KGKgg,1,31,0,1823.7877197265625,95,5
NA1_5219328591,2133.993896484375,mv56PliT7g-aWMsgLmLTbTK5yJm1lMOHxtYP7MW3bsWAY7OqIlGNS1CGRAaVjthgnhHye7aQ99WTvg,0,30,0,1754.1859130859375,74,6
NA1_5219328591,2133.993896484375,rUj2_Aqnvf5IHvSMhINPnSs03Q7R4orMT3vBpn1aGfIh_BWjJ4YkQpdh8Cmv0RqkwhBxXn7UhPMB4A,1,37,2,2117.971435546875,151,2
NA1_5219328591,2133.993896484375,8iFD7SEn8N5uJuWzOHvOaZ-RA3VNXq-nR9caFRHDutcmnFyR21wpkgTek1zpXqD5HU5cLORsY9ElIQ,30,35,1,2043.71044921875,136,3
NA1_5219328591,2133.993896484375,xJ91zojYjFdqqzi_ZxJfVYJeJqL9qkHhw0UN1sdFOhdTj3Ch6G6RsNbzrLex4GglnC4N8-9kzxPbKg,1,34,1,1983.216796875,124,4
NA1_5220626017,2023.0438232421875,TKnvDRkFMSsPm_DZ-8KTV5r1DqSu5CRQtIGkX3YAxA-SsVZ2JdTABvmGHd8cSQx8m5SahgJZ7Jno3A,2,35,2,2009.8758544921875,136,1
NA1_5220626017,2023.0438232421875,wxnAIk4VSX-chVez7pEukuQ3f27K_bYOtXwV7SmNKfTOv3BEczmUe9uuhu3ZcWZ3ZAvroOY33nMriQ,0,34,0,1947.21728515625,122,3
NA1_5220626017,2023.0438232421875,n3VJYvlkhA2T7TZUnq0si6RzJFVlSWT3WGt0RQSE6W8eD3Jjzi--I-Ntxyc5yzpzbdwpa7QE9w7YYA,0,30,0,1718.721435546875,74,7
NA1_5220626017,2023.0438232421875,FGCWMfVv-nPf0mTTNvVDipAVJAk0GH_cO41Se48bjhnXGHsQRTYQvq3V-1b0SFXx_cZ65XHKy0RbWA,0,30,0,1713.314208984375,66,6
NA1_5220626017,2023.0438232421875,DeDLcWaIiLFjHbg90oYseCs357lbQQYomCS_UO-ewyEthhd0uH649_2Pfqtr01vAXmbZjAnUg3mzkw,1,28,0,1612.7581787109375,63,8
NA1_5220626017,2023.0438232421875,A8MujbH9RnDCIiDIhMIip4owhLmiUatzDpu8wUdxlTUMenr-xC_BTipQW3Q_5DNqseuhfvTgpEEsxw,0,35,3,2009.8758544921875,165,2
NA1_5220626017,2023.0438232421875,wRtbo4pY_Vm-4n45qoiloc56-ConTRNz602zsb_hvLNr6hB3ARsjivQ35S6Rjx_O-ANpymJ57uygMA,0,34,1,1939.01513671875,110,4
NA1_5220626017,2023.0438232421875,LTCTzkPkoRTD8LRcdd6HlnGN4Wry-zkytDiJn0hYdw5qOLCDbiURSncsgMsRraggpbZ_DoPHQQ9C7Q,3,33,0,1877.5308837890625,104,5
NA1_5220474735,1995.8525390625,nsFAF3lrKp7rqFE31BIuqBrPhHwPJMYdKUmmtL8JDOTuQx01x1hFWc0xDhfpC-uUyeOpcZBYwgwf1w,0,30,0,1737.8243408203125,72,6
NA1_5220474735,1995.8525390625,AMob3iYnNPqftlrs340863hPFREH-awmghgnTOS17W-qpJpH0UuEQFmWxMz_VoVXTKLCzRuq_ZS97A,1,34,3,1982.6573486328125,195,1
NA1_5220474735,1995.8525390625,LTCTzkPkoRTD8LRcdd6HlnGN4Wry-zkytDiJn0hYdw5qOLCDbiURSncsgMsRraggpbZ_DoPHQQ9C7Q,0,27,0,1584.0311279296875,42,8
NA1_5220474735,1995.8525390625,9mCN0at6nmvT18hgG2M83OctE85c7tiJhfXmJ9ZcMo10ut9Aj4983efRW8I-AzkYsEQM2_g-gc0y6w,1,34,1,1982.6573486328125,126,2
NA1_5220474735,1995.8525390625,XkEGzLfJUK4Gy201YeSeSHcBCDmZQEe1NoSijyx_T-nEnXlbn9gEcjpX_ag5KEpczV6Z1rHVCxLdeg,0,28,0,1650.6246337890625,67,7
NA1_5220474735,1995.8525390625,_0AvwKR2PzmA_QIGQbYNHyMMmXJt9JPgoYSB4T7tQ0rgxEI4LCxIr6TnQyW4veoebY-MxK25SKLCXw,4,31,1,1815.9058837890625,81,4
NA1_5220474735,1995.8525390625,fbNOpxnuDNH-9zhv5mwz1z2XzSJk5pQjmrbTw7i43XCmS2_F24jR0wWsOXsPiK_jtXaIuAQyrZcmpg,3,33,1,1917.98046875,87,3
NA1_5220474735,1995.8525390625,244ikalrHRv-tcLeYVxoD-rklpragM5f4M1qEAowudA268NVcbPnDLvIa2M-2Yayd3AWKLyIcM6N_A,43,30,0,1744.299072265625,72,5
NA1_5215733322,1975.4932861328125,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,0,33,0,1906.486328125,90,3
NA1_5215733322,1975.4932861328125,oFIn0qhcvzNFa0THceE89CFBQQBGL3mYhuSWlUQw3Q8U3HlLjvxSFW4XCJ3Wemv7VIdPrL52Ikt73A,1,26,0,1522.74951171875,31,7
NA1_5215733322,1975.4932861328125,nsFAF3lrKp7rqFE31BIuqBrPhHwPJMYdKUmmtL8JDOTuQx01x1hFWc0xDhfpC-uUyeOpcZBYwgwf1w,41,34,1,1962.323486328125,116,2
NA1_5215733322,1975.4932861328125,9t89lUrXbszBFShfiMk2_zYJcBb-rUms0vN8TH7_tKHl7E199C2wk0lWaZZ-6YvvyT5qIpSb9VgNBg,1,24,0,1427.1593017578125,26,8
NA1_5215733322,1975.4932861328125,Mwkv75C9_fxKsMUIDIOix-JoA7rqbAceZzE9FpvqArMJRapiX8HzZGJ6SG7JwQIwxJpkfgv0ghjNLA,1,33,2,1909.3905029296875,118,4
NA1_5215733322,1975.4932861328125,8iFD7SEn8N5uJuWzOHvOaZ-RA3VNXq-nR9caFRHDutcmnFyR21wpkgTek1zpXqD5HU5cLORsY9ElIQ,14,27,0,1590.0999755859375,55,6
NA1_5215733322,1975.4932861328125,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,2,34,4,1962.323486328125,202,1
NA1_5215733322,1975.4932861328125,_0AvwKR2PzmA_QIGQbYNHyMMmXJt9JPgoYSB4T7tQ0rgxEI4LCxIr6TnQyW4veoebY-MxK25SKLCXw,0,31,0,1817.519775390625,86,5
NA1_5221634759,2148.099365234375,2IZeGiZp7zHNT81-3w9YYLgwU73Zt7IwfR0wjF5byBTnVYhrypl83CoNzyMXX4NZak8u6rZU8M9Z-g,2,33,0,1935.86474609375,109,3
NA1_5221634759,2148.099365234375,3hZz5kM5g31LfxeDBCOmJlFcSIP5xWHFIrX0fP8D1y3O4ypfb1l1p9Hco6DElv46mnj5xI0dHbkAjw,0,33,0,1939.419677734375,111,5
NA1_5221634759,2148.099365234375,04IsA-8FfAyM1qqG8eHMQKVv3_YGumN_EfYMvr_LOHQ_hZHFH_iYFPCe5Wm73O5FMrVQfaeDZk3OfQ,0,27,0,1614.4307861328125,74,8
NA1_5221634759,2148.099365234375,qWQxo4YpAsW_-N2cXC-o-Oo4dTyPAT1rFhahXM5PLLVDYGFPZSx0IzmrmqAaNy6qnxV3xuwQaqY7Aw,0,37,2,2133.879638671875,145,2
NA1_5221634759,2148.099365234375,Qaja5V3H5WVhF0x3fMrHlzcJzVAGtZy04jMAneQWSOEPoDWtPFATLQsYCQA2d-A8t4smijwenc91iw,2,30,1,1768.123779296875,71,6
NA1_5221634759,2148.099365234375,AypW6DBZcq88edZm3SNrstsAhKLCwsaADHZP1w4HGE_wM-KcdZ_NL0Ym1C1GhSgz5ZtHOFKvb4ssnQ,2,37,3,2134.93115234375,150,1
NA1_5221634759,2148.099365234375,0ygzTsXkjVVTPUudQeLWmLWPx785zqaykWOgX4rk5SUQGzUWjcxBVHmuD0-SBgPjnZKD2b5Kz8rciQ,5,33,0,1935.7646484375,111,4
NA1_5221634759,2148.099365234375,5ytZRjBw2aUE3pajodzjagTkRT90komWQW-HVLPvtZW2ghY8pq6tl1mRxU5o1QfwdV9hsg6n5fKGNA,1,28,0,1679.930419921875,53,7
NA1_5218125762,2100.379638671875,04IsA-8FfAyM1qqG8eHMQKVv3_YGumN_EfYMvr_LOHQ_hZHFH_iYFPCe5Wm73O5FMrVQfaeDZk3OfQ,0,37,2,2087.35546875,162,2
NA1_5218125762,2100.379638671875,RNBE6QiDxj_3-CTDmr0iZdlGdBMdcnUttTtLK9TQhPPugN39IZye--jdYP1LTCbMZ8OKCu5k7YalQA,31,34,1,1955.2918701171875,99,3
NA1_5218125762,2100.379638671875,DVdayxKU08ACxfJ5XtkfnTcm2jc917EMp3U4foxtgruvLmpM24s8aL6pUUATa-SCqfokj0Q_-D0fug,5,24,0,1417.4346923828125,28,8
NA1_5218125762,2100.379638671875,9uR6QgPbCeksPEh7UQm9UaSwV_NgIygX8lyv6n0AyflQdaqk5p_3WLQny5RPJyD3f1_9Sbf8sKENqw,7,27,1,1578.673095703125,56,7
NA1_5218125762,2100.379638671875,X1Z_JhwoOtt7esgyLI58fXatk3Jd-PtYqnUlINl5YwhfCnDMOCDYB11f7zh-phLIBPcat_66bIzS9A,10,28,0,1645.11328125,49,6
NA1_5218125762,2100.379638671875,BXXGrNy5ExLBze1Ol1xz72_ikyaaczMlLiCsKDLuLwEcP1k97lG9qj-5CuSzZAvGUGkBM6Y2NHR-tA,1,37,2,2087.35546875,223,1
NA1_5218125762,2100.379638671875,Z70udeI4s5tz0dsYkvVGlgR1iJqxQzGMhki8bx-j2s7IiFDIzo4fLr51Y-mVUtxH4tHaSLyjLqdq4g,1,30,0,1733.4298095703125,76,5
NA1_5218125762,2100.379638671875,OTqt2TQoJ3Jog5dNe1Gn0u-OR1T2YHZYETFTPw6Qa58nu5Q7A8c_0XKlyiM4AP08G2msJQu6cJ8Zkg,8,33,1,1894.4434814453125,82,4
NA1_5220061085,2245.19140625,dmlBxFeUM33gVOCCZgzkjur1ny1_0f-KHgjrilpO5LEB20Pvzoeu0wuBkobIgBDfai4c27vOWBBnQA,51,38,2,2232.0234375,181,1
NA1_5220061085,2245.19140625,M2UwCqAI12MYTYuFM5VYQcobMIbAo2_mBt4cdlXI1pAW0nQ4AjC7Q2glBUeKjZdQ3dKr2O7P00vt9g,3,38,2,2232.0234375,154,2
NA1_5220061085,2245.19140625,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,6,31,1,1838.7120361328125,97,5
NA1_5220061085,2245.19140625,sDr7TcYiu_qshZQcDfwgJLrh6PvM4bbrLOdFmX8DbT83GRFKkPDu1h7eAfg9oSe57_E9qQb3GHEhuQ,1,27,0,1611.6146240234375,56,6
NA1_5220061085,2245.19140625,bSgMUZll8VKJKplOwxyg04fx02cvP9NDIXwODdUhtm7x-zqQWWfnV1UD5DTm7dTaSVeWvENve74gsA,7,35,0,2081.234375,105,3
NA1_5220061085,2245.19140625,AMob3iYnNPqftlrs340863hPFREH-awmghgnTOS17W-qpJpH0UuEQFmWxMz_VoVXTKLCzRuq_ZS97A,1,27,0,1611.6646728515625,45,8
NA1_5220061085,2245.19140625,Hpeb0KBe6iEHHuHCgu-Htld1kf3Kx-M9VMguhVJI1M49b4M87X7sWs7vAn_r46hiX7MPcaV9DSY6Sg,6,33,2,1946.28271484375,118,4
NA1_5220061085,2245.19140625,I0s7liDfFwy6yuy8FddMkgd3DK64INsKo6RIkDY5WdoDfprW6pdXxv9TZMnhEnC0j85sOe0AN7uCTw,0,27,0,1610.0625,51,7
NA1_5219309076,2003.09814453125,laWPNxVILNvJg7-sJ3iSHa7DFiq_BwyFlSmYwEMDt9llA5X-Je8KFdjHcIz8C7bRHKaSn14m4uoiZQ,10,24,0,1401.203369140625,31,8
NA1_5219309076,2003.09814453125,X_9B1XHoPZQpu-yfAOP8JgmIKdMJxy84mUOsUEzXBZJLduLAxEMGjp7PY2gonPwXDz3WtuIJ_C6Q7Q,0,34,0,1933.08544921875,125,3
NA1_5219309076,2003.09814453125,nsFAF3lrKp7rqFE31BIuqBrPhHwPJMYdKUmmtL8JDOTuQx01x1hFWc0xDhfpC-uUyeOpcZBYwgwf1w,1,33,1,1869.7803955078125,87,5
NA1_5219309076,2003.09814453125,Va4hPQ78xVz3kOxHrLFLBKygEkkg29Ri5rVZxooMay80TpkzN48eRoScPnPN4uYBITiTwmz_P8ytKg,1,35,3,1989.9300537109375,181,1
NA1_5219309076,2003.09814453125,oTQ3_OvjgUl4CEsBhaZ2L8q-Nz8TqEoihU2gVpNc1PD7Jpetp1Cc5rJnobSSwIa6rZZ2nERm5EnWoQ,5,34,1,1926.2261962890625,113,4
NA1_5219309076,2003.09814453125,ldEqv22wC68ucVrtJMhhC-WPK26HCzNuo573ZVOABv7G02ENpIHm5n0c9rnIdbYAGCNvJNNu7YEA-g,1,35,1,1989.9300537109375,118,2
NA1_5219309076,2003.09814453125,vfp24jnE2u1olsCNvuCwvK-XC6N1aGWS_1SlLL_AdXTao9xmJG8w9EF1ZJnN8sEkYD5GK3K423uSQQ,2,27,0,1556.98974609375,45,7
NA1_5219309076,2003.09814453125,mMZbAryqwMnK2f-y5BFluGOHklr5g920K-m5JbCqQi2eSxO6raPpw8mM4PavC8kptbZ0wf5fOoJwng,39,31,0,1769.6624755859375,74,6
NA1_5219646358,2060.03076171875,TuNOFvHxNfhKK5S2rhxZzaG-f3qVqwkFT2S_nPTUhLv3VNJNO8zIpdJF-egG2jsBgAfToGzaAw7lYw,51,34,5,2046.8626708984375,238,1
NA1_5219646358,2060.03076171875,Ycm5Y2MJhuG9Kr2CV17hjepRu2o7IRH7oQFQ2Vvku3FJ3LBLUX3YcmtJ6_geQswIfEFJ8ArF4MdI_Q,1,30,0,1797.79296875,81,5
NA1_5219646358,2060.03076171875,gSMWbDk78NTkzgYyw_xCjuA5ziygNPV2uJlA75D_102bH2QMsFs7STvrqg6PsUDdHoJtugR06wA2yg,1,28,0,1707.945068359375,60,6
NA1_5219646358,2060.03076171875,y52-3ra1kJMs_x61m3TEhewQCpjTjLMOAq9jjPaK9t2ua1oFbuTwWTEvk8fkuS99bg5zr4dL9H3i-w,1,27,0,1645.720458984375,65,7
NA1_5219646358,2060.03076171875,7lX5tvckRhHatX9W6YqbVNBUsMmOv-068mGgSPdAxd_Js1NwJ2YuS2ahOyyDKwKVOUbTGzheOZUatQ,2,31,1,1867.11865234375,103,4
NA1_5219646358,2060.03076171875,_2HH0iiP-q2-99mAe7mk7qKn1QGiuQNfcRMqvuJiDOZZSKqZ0G5kajAmz88mBwg2geXDLZhA-VcK6w,1,34,1,2046.8626708984375,116,2
NA1_5219646358,2060.03076171875,UxuLI7zkRe2jmb4p0DGNpEX0yHKur9h5lUxRFlFIROwS1OQ9iSDoKfur5n5WUIxb_hdc3DQ5aF0lOw,0,27,0,1636.958740234375,44,8
NA1_5219646358,2060.03076171875,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,42,33,0,1970.4954833984375,88,3
NA1_5221158859,2134.085693359375,AKYKkcdsU-3nVgTisI0zV2gDbugJmGzYly4E1EfOuMRVOW4FnGI5zj3jM2S2Jh8js8BPq0CvqcVmXA,0,37,1,2120.900390625,144,2
NA1_5221158859,2134.085693359375,ZL3VgZXs_JIK7kAdFPqvmlEsC8UneyJ93ds-pNJS0wQdHNtBGON1qCSxHxLMtUaC2YIzgu2I5NLjYQ,5,27,0,1591.109375,45,8
NA1_5221158859,2134.085693359375,TyayXmI2YlmDobeBBYQKvDw9LtYuyPv698AovmR9tMr_xzr-sZJ3f61tn1wqREYLgHb9t4vafR2tNg,1,33,1,1897.7225341796875,91,5
