PC1,PC2,PC3
1.9930807919282343,0.0023062772997799554,-0.5845161495753459
-0.23747549553853528,-0.32505593153179024,-0.44324049407573807
-3.940806640401275,-0.253375660999346,-0.3243647423485241
2.648230783880833,-0.931270051572689,0.11772437265686729
-1.0885667093665616,-1.0933694671623502,0.34406628816671503
-0.6390810033085814,-1.0467936003490588,0.36896641048411083
-1.6946278608650238,-0.8796371874881315,0.5757006460702131
3.558315267030165,-0.6637890645299941,0.04504308222090026
-0.14812793321391385,-1.0768014141729096,0.3529149019466196
1.2128656969688394,-0.9682670814889832,0.1831087942488329
-1.1437450839516417,-1.1052801371656102,0.35385472743120344
-2.7929665136372583,-0.8200802357957998,0.1952934059257289
-1.1383592022434896,-0.7058000628353239,0.3356140753512987
2.803338179723293,0.013916581689649175,0.38720060337297174
0.5542320058150101,-0.7558474698535206,0.07450499623336489
0.12501956907528378,-0.8481550911645048,0.17879700804188692
3.148872133536656,0.17204994255027725,0.43566840379470056
-0.9906997567891627,-0.8300890403428642,0.16289114673761118
1.2246563843236404,-0.38448330633273636,0.552317320382594
3.3745731342587395,-0.41194818204495964,-0.18078441712763593
-2.82682552107353,-0.8420108032723818,0.21485043660003517
3.098150862489485,-0.377639483880266,-0.21088525560174898
0.24796955836931114,-0.8905812584641805,0.12303898375911693
-0.836385755688775,-0.6959861763718319,0.06175659766020017
-2.2863337942040762,-0.8182426444095362,0.24412407708785722
1.3651022446432999,-0.7939413228957438,0.2303335594940119
0.16599989176776273,-0.8100331996853093,0.2387120901933128
3.0709905501269876,-0.5107664785229677,-0.08659910134477422
-0.8253334019599381,-0.7278419966491512,0.35846315110321175
-1.291311619246834,1.7928025112966188,2.8018088990960845
1.915806463125327,-0.5431516707391114,0.03248187506445081
-2.746098041758878,-0.784861601546849,0.3568141146990157
-0.9424514007966163,-0.798339706094257,0.3263800645638207
-3.2202486591484103,-0.20733906845827843,0.9196003684538803
2.530139372832198,-0.5842254932831787,0.12004193998999718
-0.061370663881454346,-2.303335686631266,1.672240865143347
-0.2413372678103682,-2.249806201546442,1.6259690001117757
5.3240922690458605,-1.7348628500225294,1.3009093254767379
4.195114323440725,-2.106277917433463,1.3946502697869898
-1.5122192372624281,-2.408784277851538,1.7414272690105277
-2.496523822102699,-0.5406971907620493,3.4912732846126686
0.9656609775573342,-2.088671147922413,1.7702516057719173
-0.3901594145517547,-2.355465922876825,1.7194985560121432
-1.5371975012841061,-0.4630564470019768,1.143215057176123
2.532154549829194,-0.961967103370832,0.17644996946847216
0.22065342983362424,-1.1842760788683866,0.34395022686560583
1.4179183327442113,-1.0694003155685912,0.43647822091626176
-1.41098103671419,-1.1031717289157439,0.48037821481038306
4.124758613217696,-0.39472073924149703,0.07470515878258449
0.42048089237083025,-1.1649027321063847,0.3974610257879624
-0.4022492329198995,-0.9140038951901206,0.6226443849027228
-0.2080424488614739,-0.04041019292853128,-0.8391406137190494
-0.21208202171273902,0.1473817801376217,-0.6315663776715235
0.7045456395141892,0.15116962121776356,-0.871781422160229
-1.8389406908161943,-0.023412638363471003,-0.7445125005087654
-3.0390074688365525,0.38421588527554545,-0.3496229267838943
1.0420103186531393,0.18398467426709272,-0.8331302199636362
